id	desc
TPC1_11629	TPC1_11629 Ubiquitin carboxyl-terminal hydrolase family protein
TPC1_11630	TPC1_11630 Transport protein particle (TRAPP) component
TPC1_11631	TPC1_11631 DnaJ domain-containing protein
TPC1_11632	TPC1_11632 Beige/BEACH domain-containing protein
TPC1_11634	TPC1_11634 Amino acid transporter family protein
TPC1_11635	TPC1_11635 Hypothetical protein
TPC1_11636	TPC1_11636 Myb-like DNA-binding domain-containing protein
TPC1_11637	TPC1_11637 MIZ/SP-RING zinc finger domain-containing protein
TPC1_11639	TPC1_11639 Conserved hypothetical protein
TPC1_11641	TPC1_11641 Leucine rich repeats-containing protein
TPC1_11642	TPC1_11642 Putative U2 small nuclear ribonucleoprotein A'
TPC1_11643	TPC1_11643 Kinase, CMGC CDK
TPC1_11645	TPC1_11645 Histidine acid phosphatase family protein
TPC1_11647	TPC1_11647 WRKY DNA-binding domain-containing protein
TPC1_11648	TPC1_11648 Protein phosphatase 2C
TPC1_11649	TPC1_11649 Enolase
TPC1_11650	TPC1_11650 4Fe-4S ferredoxin iron-sulfur binding domain protein
TPC1_11651	TPC1_11651 Leucine rich repeats-containing protein
TPC1_11652	TPC1_11652 Kinase, Uni1
TPC1_11653	TPC1_11653 Dual specificity phosphatase
TPC1_11654	TPC1_11654 SNARE, putative
TPC1_11655	TPC1_11655 Rab-like protein
TPC1_11657	TPC1_11657 Dynein heavy chain
TPC1_11658	TPC1_11658 Hypothetical protein
TPC1_11659	TPC1_11659 Dynamin
TPC1_11662	TPC1_11662 Hypothetical protein
TPC1_11663	TPC1_11663 [FeFe]-hydrogenase
TPC1_11665	TPC1_11665 Rab-like protein
TPC1_11666	TPC1_11666 Transmembrane domain-containing protein
TPC1_11667	TPC1_11667 Hypothetical protein
TPC1_11668	TPC1_11668 MatE efflux family protein
TPC1_11669	TPC1_11669 Prefoldin subunit 6
TPC1_11670	TPC1_11670 Alpha/beta hydrolase fold-containing protein
TPC1_11672	TPC1_11672 Seryl-tRNA synthetase
TPC1_11673	TPC1_11673 Multidrug resistance-associated protein
TPC1_11675	TPC1_11675 ADP-ribosylation factor
TPC1_11676	TPC1_11676 Redoxin domain protein
TPC1_11677	TPC1_11677 Alcohol dehydrogenase E
TPC1_11678	TPC1_11678 Leucine rich repeats-containing protein
TPC1_11679	TPC1_11679 Zinc-RING finger domain-containing protein
TPC1_11680	TPC1_11680 Acyltransferase
TPC1_11681	TPC1_11681 Inorganic diphosphatase
TPC1_11683	TPC1_11683 Putative zinc finger in N-recognin (UBR box) domain-containing protein
TPC1_11684	TPC1_11684 Conserved hypothetical protein
TPC1_11685	TPC1_11685 Hypothetical protein
TPC1_11687	TPC1_11687 Hypothetical protein
TPC1_11689	TPC1_11689 Acetyltransferase
TPC1_11690	TPC1_11690 Leucine rich repeats-containing protein
TPC1_11691	TPC1_11691 Transglutaminase-like superfamily protein
TPC1_11692	TPC1_11692 Protein phosphatase 2C
TPC1_11693	TPC1_11693 Rab-like protein
TPC1_11694	TPC1_11694 Membrane occupation and recognition nexus (Morn) repeat protein
TPC1_11695	TPC1_11695 Leucine rich repeats-containing protein
TPC1_11696	TPC1_11696 Ubiquitin carboxyl-terminal hydrolase family protein
TPC1_11697	TPC1_11697 Methylated-DNA--protein-cysteine methyltransferase
TPC1_11698	TPC1_11698 Kinase, WNK
TPC1_11699	TPC1_11699 Plasma-membrane choline transporter domain-containing protein
TPC1_11700	TPC1_11700 Conserved hypothetical protein
TPC1_11702	TPC1_11702 Palmitoyl-protein thioesterase
TPC1_11704	TPC1_11704 Multidrug resistance-associated protein
TPC1_11706	TPC1_11706 3' exoribonuclease family protein
TPC1_11708	TPC1_11708 ADP-ribosylation factor
TPC1_11709	TPC1_11709 Protein disulfide isomerase
TPC1_11710	TPC1_11710 Leucine rich repeats-containing protein
TPC1_11711	TPC1_11711 Hypothetical protein
TPC1_11714	TPC1_11714 Ribophorin I family protein
TPC1_11715	TPC1_11715 Rab-like protein
TPC1_11716	TPC1_11716 Cell division protein 50
TPC1_11722	TPC1_11722 ERCC4 domain-containing protein
TPC1_11723	TPC1_11723 Chaperone protein DnaJ
TPC1_11724	TPC1_11724 Cyclase homology and transmembrane domain-containing protein
TPC1_11725	TPC1_11725 Arf GTP activating protein
TPC1_11726	TPC1_11726 Hypothetical protein
TPC1_11727	TPC1_11727 Myb-like DNA-binding domain-containing protein
TPC1_11728	TPC1_11728 Dynein heavy chain
TPC1_11729	TPC1_11729 Kinase, NEK
TPC1_11730	TPC1_11730 Ribosomal protein L2
TPC1_11731	TPC1_11731 Hypothetical protein
TPC1_11732	TPC1_11732 Flagellar outer dynein arm-docking complex protein
TPC1_11734	TPC1_11734 Hypothetical protein
TPC1_11736	TPC1_11736 DHHC zinc finger domain-containing protein
TPC1_11738	TPC1_11738 Annexin 9
TPC1_11739	TPC1_11739 Transmembrane domain-containing protein
TPC1_11740	TPC1_11740 Hypothetical protein
TPC1_11741	TPC1_11741 Proteasome activator pa28 beta subunit-containing protein
TPC1_11743	TPC1_11743 Transmembrane domain-containing protein
TPC1_11745	TPC1_11745 Dynein heavy chain
TPC1_11746	TPC1_11746 Equilibrative nucleoside transporter family protein
TPC1_11747	TPC1_11747 PQ-loop motif-containing protein
TPC1_11748	TPC1_11748 Hypothetical protein
TPC1_11750	TPC1_11750 Hypothetical protein
TPC1_11751	TPC1_11751 Conserved hypothetical protein
TPC1_11752	TPC1_11752 Inorganic diphosphatase
TPC1_11753	TPC1_11753 Myb-like DNA-binding domain-containing protein
TPC1_11754	TPC1_11754 Conserved hypothetical protein
TPC1_11755	TPC1_11755 Putative Fe-S cluster assembly factor NAR1
TPC1_11756	TPC1_11756 Hypothetical protein
TPC1_11758	TPC1_11758 Hypothetical protein
TPC1_11759	TPC1_11759 Hypothetical protein
TPC1_11760	TPC1_11760 Hypothetical protein
TPC1_11761	TPC1_11761 Hypothetical protein
TPC1_11762	TPC1_11762 Conserved hypothetical protein
TPC1_11763	TPC1_11763 Acyltransferase
TPC1_11764	TPC1_11764 Xaa-Pro dipeptidase
TPC1_11765	TPC1_11765 Amino acid transporter family protein
TPC1_11768	TPC1_11768 Hypothetical protein
TPC1_11769	TPC1_11769 DNA-directed RNA polymerase subunit B
TPC1_11770	TPC1_11770 Hypothetical protein
TPC1_11771	TPC1_11771 Leucine rich repeats-containing protein
TPC1_11772	TPC1_11772 Hydin-like protein
TPC1_11773	TPC1_11773 Dynein intermediate chain
TPC1_11774	TPC1_11774 Conserved hypothetical protein
TPC1_11775	TPC1_11775 NlpC/P60 family protein
TPC1_11777	TPC1_11777 Glucosamine-6-phosphate deaminase
TPC1_11778	TPC1_11778 Dynein heavy chain
TPC1_11779	TPC1_11779 AMMECR1 domain-containing protein
TPC1_11780	TPC1_11780 Leucine rich repeats-containing protein
TPC1_11781	TPC1_11781 Rab-like protein
TPC1_11782	TPC1_11782 Protein kinase domain-containing protein
TPC1_11784	TPC1_11784 SBDS protein C-terminal domain-containing protein
TPC1_11786	TPC1_11786 Long chain fatty acid CoA ligase
TPC1_11787	TPC1_11787 Kinase, NEK
TPC1_11788	TPC1_11788 Hypothetical protein
TPC1_11789	TPC1_11789 Cps10K
TPC1_11790	TPC1_11790 Conserved hypothetical protein
TPC1_11794	TPC1_11794 Sugar phosphate isomerase
TPC1_11795	TPC1_11795 Alcohol acyl transferase
TPC1_11796	TPC1_11796 Ankyrin repeats-containing protein
TPC1_11797	TPC1_11797 Serine/threonine-protein phosphatase
TPC1_11798	TPC1_11798 SPFH domain/Band 7 family protein
TPC1_11799	TPC1_11799 ATP-dependent RNA helicase
TPC1_11802	TPC1_11802 Hypothetical protein
TPC1_11803	TPC1_11803 Tubulin tyrosine ligase
TPC1_11804	TPC1_11804 Beta tubulin
TPC1_11807	TPC1_11807 Kinase, CAMK CAMKL
TPC1_11808	TPC1_11808 Rab5
TPC1_11809	TPC1_11809 Hypothetical protein
TPC1_11814	TPC1_11814 Conserved hypothetical protein
TPC1_11815	TPC1_11815 Hypothetical protein
TPC1_11816	TPC1_11816 Leucine rich repeats-containing protein
TPC1_11817	TPC1_11817 Heat shock protein 70
TPC1_11820	TPC1_11820 Transmembrane domain-containing protein
TPC1_11821	TPC1_11821 Conserved hypothetical protein
TPC1_11823	TPC1_11823 Kinase, NEK
TPC1_11824	TPC1_11824 Topoisomerase II
TPC1_11825	TPC1_11825 Conserved hypothetical protein
TPC1_11826	TPC1_11826 Lysophosphatidic acid acyltransferase
TPC1_11827	TPC1_11827 Internalin
TPC1_11828	TPC1_11828 Leucine rich repeats-containing protein
TPC1_11829	TPC1_11829 Conserved hypothetical protein
TPC1_11830	TPC1_11830 Signal recognition particle 54
TPC1_11831	TPC1_11831 Ribosomal protein L11
TPC1_11832	TPC1_11832 SNF2 family chromodomain helicase-DNA-binding protein
TPC1_11834	TPC1_11834 Serine/threonine protein kinase
TPC1_11835	TPC1_11835 EXS family protein
TPC1_11836	TPC1_11836 Transglutaminase-like superfamily protein
TPC1_11837	TPC1_11837 Conserved hypothetical protein
TPC1_11838	TPC1_11838 Leucine rich repeats-containing protein
TPC1_11840	TPC1_11840 Zinc finger (C2H2 type) protein
TPC1_11841	TPC1_11841 Intraflagellar transport protein 81
TPC1_11842	TPC1_11842 Conserved hypothetical protein
TPC1_11844	TPC1_11844 Cathepsin B
TPC1_11845	TPC1_11845 Ribosomal protein S11
TPC1_11847	TPC1_11847 Spindle pole body component
TPC1_11848	TPC1_11848 Hypothetical protein
TPC1_11849	TPC1_11849 Serpin 1
TPC1_11851	TPC1_11851 Hypothetical protein
TPC1_11853	TPC1_11853 Peptidase family M50 protein
TPC1_11854	TPC1_11854 CLN3 protein
TPC1_11855	TPC1_11855 Phosphoribulokinase / Uridine kinase family protein
TPC1_11856	TPC1_11856 Hypothetical protein
TPC1_11857	TPC1_11857 WD40 domain-containing protein
TPC1_11858	TPC1_11858 Conserved hypothetical protein
TPC1_11859	TPC1_11859 Conserved hypothetical protein
TPC1_11860	TPC1_11860 Hypothetical protein
TPC1_11861	TPC1_11861 Eukaryotic translation initiation factor 1A
TPC1_11862	TPC1_11862 Rab-like protein
TPC1_11863	TPC1_11863 Serine/threonine-protein phosphatase
TPC1_11864	TPC1_11864 Rab-like protein
TPC1_11866	TPC1_11866 Myb-like DNA-binding domain-containing protein
TPC1_11867	TPC1_11867 Kinase, CAMK CAMKL
TPC1_11868	TPC1_11868 Membrane occupation and recognition nexus (Morn) repeat protein
TPC1_11869	TPC1_11869 Acetyltransferase (GNAT) family protein
TPC1_11871	TPC1_11871 Conserved hypothetical protein
TPC1_11873	TPC1_11873 Hypothetical protein
TPC1_11874	TPC1_11874 Beta-amylase
TPC1_11875	TPC1_11875 DHHC zinc finger domain-containing protein
TPC1_11877	TPC1_11877 Leucine rich repeats-containing protein
TPC1_11878	TPC1_11878 Rab-like protein
TPC1_11879	TPC1_11879 Phosphomannomutase-2
TPC1_11880	TPC1_11880 Hypothetical protein
TPC1_11881	TPC1_11881 ERCC4 domain-containing protein
TPC1_11883	TPC1_11883 KIF-1 binding protein C terminal domain-containing protein
TPC1_11885	TPC1_11885 Leucine rich repeats-containing protein
TPC1_11886	TPC1_11886 Glutamine synthetase
TPC1_11887	TPC1_11887 Histone H3
TPC1_11888	TPC1_11888 DNA repair and recombination protein Rhp26p
TPC1_11889	TPC1_11889 Acetyl-CoA synthetase
TPC1_11890	TPC1_11890 Ankyrin repeat-containing protein
TPC1_11891	TPC1_11891 Rab-like protein
TPC1_11892	TPC1_11892 Serine/threonine protein kinase PknA
TPC1_11893	TPC1_11893 Importin beta-3 subunit
TPC1_11894	TPC1_11894 NADH oxidase
TPC1_11895	TPC1_11895 Frataxin
TPC1_11897	TPC1_11897 Kinase, NEK
TPC1_11898	TPC1_11898 Zinc finger, C3HC4 type (RING finger) domain-containing protein
TPC1_11899	TPC1_11899 Rab-like protein
TPC1_11901	TPC1_11901 Leucine rich repeats-containing protein
TPC1_11903	TPC1_11903 Conserved hypothetical protein
TPC1_11904	TPC1_11904 Kinase, CMGC DYRK
TPC1_11905	TPC1_11905 Conserved hypothetical protein
TPC1_11906	TPC1_11906 Peptidase C39 like family protein
TPC1_11907	TPC1_11907 Leucine rich repeats-containing protein
TPC1_11908	TPC1_11908 Hypothetical protein
TPC1_11909	TPC1_11909 Conserved hypothetical protein
TPC1_11910	TPC1_11910 Hypothetical protein
TPC1_11911	TPC1_11911 Major facilitator superfamily protein
TPC1_11912	TPC1_11912 Dynein heavy chain
TPC1_11913	TPC1_11913 Conserved hypothetical protein
TPC1_11914	TPC1_11914 pfkB family carbohydrate kinase protein
TPC1_11915	TPC1_11915 Conserved hypothetical protein
TPC1_11917	TPC1_11917 Transmembrane domain-containing protein
TPC1_11918	TPC1_11918 Myb2-like protein
TPC1_11919	TPC1_11919 Kinase, NEK
TPC1_11921	TPC1_11921 EF-hand domain pair-containing protein
TPC1_11922	TPC1_11922 Copine I
TPC1_11923	TPC1_11923 Hexose transporter
TPC1_11924	TPC1_11924 Conserved hypothetical protein
TPC1_11925	TPC1_11925 Condensin complex subunit 2
TPC1_11926	TPC1_11926 ATP-dependent RNA helicase
TPC1_11928	TPC1_11928 Nonsense-mediated mRNA decay protein
TPC1_11930	TPC1_11930 Leucine rich repeats-containing protein
TPC1_11931	TPC1_11931 Equilibrative nucleoside transporter family protein
TPC1_11932	TPC1_11932 ADP-ribosylation factor
TPC1_11935	TPC1_11935 Hypothetical protein
TPC1_11936	TPC1_11936 EamA-like transporter family protein
TPC1_11938	TPC1_11938 Protein phosphatase 2C
TPC1_11939	TPC1_11939 Hypothetical protein
TPC1_11941	TPC1_11941 Conserved hypothetical protein
TPC1_11942	TPC1_11942 Conserved hypothetical protein
TPC1_11943	TPC1_11943 Leucine rich repeats-containing protein
TPC1_11944	TPC1_11944 Adaptin
TPC1_11945	TPC1_11945 Conserved hypothetical protein
TPC1_11946	TPC1_11946 Methyltransferase domain-containing protein
TPC1_11947	TPC1_11947 ISPsy20, transposase IstB
TPC1_11948	TPC1_11948 Replication factor C, subunit 4
TPC1_11949	TPC1_11949 A-type flavoprotein
TPC1_11950	TPC1_11950 Transmembrane domain-containing protein
TPC1_11951	TPC1_11951 Leucine rich repeats-containing protein
TPC1_11952	TPC1_11952 Hypothetical protein
TPC1_11953	TPC1_11953 Leucine rich repeats-containing protein
TPC1_11954	TPC1_11954 Pyrroline-5-carboxylate reductase
TPC1_11956	TPC1_11956 Protein kinase domain-containing protein
TPC1_11957	TPC1_11957 DNA polymerase
TPC1_11958	TPC1_11958 Deoxyribonuclease, TatD family
TPC1_11961	TPC1_11961 Thioredoxin domain-containing protein
TPC1_11962	TPC1_11962 Ribosomal RNA-processing protein
TPC1_11964	TPC1_11964 Cell-death-related nuclease 7
TPC1_11965	TPC1_11965 Putative zinc finger in N-recognin (UBR box) domain-containing protein
TPC1_11966	TPC1_11966 Tubulin specific chaperone B
TPC1_11968	TPC1_11968 Leucine carboxyl methyltransferase
TPC1_11970	TPC1_11970 Alcohol dehydrogenase
TPC1_11971	TPC1_11971 TLC domain-containing protein
TPC1_11972	TPC1_11972 Histone H2A
TPC1_11973	TPC1_11973 Actin-related protein
TPC1_11974	TPC1_11974 ATP-dependent RNA helicase
TPC1_11975	TPC1_11975 Nrap family protein
TPC1_11976	TPC1_11976 ATP-dependent RNA helicase
TPC1_11977	TPC1_11977 Rab-like protein
TPC1_11978	TPC1_11978 Conserved hypothetical protein
TPC1_11980	TPC1_11980 Hypothetical protein
TPC1_11981	TPC1_11981 Conserved hypothetical protein
TPC1_11982	TPC1_11982 Leucine rich repeats-containing protein
TPC1_11984	TPC1_11984 Hypothetical protein
TPC1_11985	TPC1_11985 Leucine rich repeats-containing protein
TPC1_11987	TPC1_11987 UDP-glucose 4-epimerase
TPC1_11989	TPC1_11989 Hypothetical protein
TPC1_11990	TPC1_11990 Protein required for cell viability
TPC1_11991	TPC1_11991 Conserved hypothetical protein
TPC1_11992	TPC1_11992 Pyruvate, phosphate dikinase
TPC1_11994	TPC1_11994 Hypothetical protein
TPC1_11996	TPC1_11996 Nucleolar GTP-binding protein 2
TPC1_11998	TPC1_11998 DNA cross-link repair protein
TPC1_11999	TPC1_11999 Amino acid transporter family protein
TPC1_12000	TPC1_12000 Hypothetical protein
TPC1_12001	TPC1_12001 Acetyl-CoA carboxylase/pyruvate carboxylase fusion protein
TPC1_12002	TPC1_12002 ATP-dependent RNA helicase
TPC1_12003	TPC1_12003 Myb-like DNA-binding domain-containing protein
TPC1_12005	TPC1_12005 Membrane occupation and recognition nexus (Morn) repeat protein
TPC1_12006	TPC1_12006 Conserved hypothetical protein
TPC1_12007	TPC1_12007 Kinase, CAMK CAMKL
TPC1_12008	TPC1_12008 4-alpha-glucanotransferase
TPC1_12009	TPC1_12009 Conserved hypothetical protein
TPC1_12010	TPC1_12010 Kinase, PIKK
TPC1_12011	TPC1_12011 Enolase
TPC1_12013	TPC1_12013 Leucine rich repeats-containing protein
TPC1_12014	TPC1_12014 Dynein light chain
TPC1_12015	TPC1_12015 ATPase, AAA family
TPC1_12016	TPC1_12016 ABC transporter family protein
TPC1_12017	TPC1_12017 SNARE, putative
TPC1_12018	TPC1_12018 FolC bifunctional family protein
TPC1_12019	TPC1_12019 Peroxiredoxin
TPC1_12021	TPC1_12021 Transmembrane domain-containing protein
TPC1_12022	TPC1_12022 EF-hand domain pair-containing protein
TPC1_12024	TPC1_12024 Cleavage and polyadenylation specificity factor, 73 kDa subunit
TPC1_12025	TPC1_12025 Peptidase M20
TPC1_12026	TPC1_12026 Hypothetical protein
TPC1_12027	TPC1_12027 Cyclin
TPC1_12028	TPC1_12028 GTOR
TPC1_12029	TPC1_12029 Conserved hypothetical protein
TPC1_12030	TPC1_12030 Inorganic diphosphatase
TPC1_12031	TPC1_12031 Conserved hypothetical protein
TPC1_12032	TPC1_12032 Hypothetical protein
TPC1_12033	TPC1_12033 Ferric reductase-like proteins
TPC1_12035	TPC1_12035 Importin beta-3 subunit
TPC1_12036	TPC1_12036 Transposase IS4
TPC1_12037	TPC1_12037 RNA polymerase III RPC4 family protein
TPC1_12038	TPC1_12038 Myb-like DNA-binding domain-containing protein
TPC1_12039	TPC1_12039 Leucine rich repeats-containing protein
TPC1_12040	TPC1_12040 RIO kinase 2, putative
TPC1_12041	TPC1_12041 Rab GDP dissociation inhibitor
TPC1_12042	TPC1_12042 Metallophosphoesterase
TPC1_12043	TPC1_12043 Amino acid transporter family protein
TPC1_12044	TPC1_12044 Multidrug resistance-associated protein
TPC1_12045	TPC1_12045 TLC domain-containing protein
TPC1_12047	TPC1_12047 Leucine rich repeats-containing protein
TPC1_12048	TPC1_12048 Conserved hypothetical protein
TPC1_12049	TPC1_12049 Dynein heavy chain
TPC1_12050	TPC1_12050 Conserved hypothetical protein
TPC1_12053	TPC1_12053 Ribosomal large subunit pseudouridine synthase D
TPC1_12054	TPC1_12054 Hypothetical protein
TPC1_12055	TPC1_12055 Eukaryotic translation initiation factor 4A
TPC1_12056	TPC1_12056 RNA recognition motif-containing protein
TPC1_12057	TPC1_12057 Phenylalanyl-tRNA synthetase alpha chain
TPC1_12058	TPC1_12058 5'-nucleotidase SurE
TPC1_12059	TPC1_12059 Rab-like protein
TPC1_12060	TPC1_12060 ATP-dependent DNA helicase RecQ
TPC1_12064	TPC1_12064 Conserved hypothetical protein
TPC1_12065	TPC1_12065 Hypothetical protein
TPC1_12066	TPC1_12066 Long-flagella protein, kinase, CMGC RCK
TPC1_12067	TPC1_12067 Conserved hypothetical protein
TPC1_12068	TPC1_12068 Acid sphingomyelinase-like phosphodiesterase 3b
TPC1_12069	TPC1_12069 Conserved hypothetical protein
TPC1_12070	TPC1_12070 Leucine rich repeats-containing protein
TPC1_12071	TPC1_12071 Eukaryotic translation initiation factor 4A
TPC1_12073	TPC1_12073 Ring finger domain-containing protein
TPC1_12074	TPC1_12074 Kinase, AGC
TPC1_12075	TPC1_12075 Hypothetical protein
TPC1_12076	TPC1_12076 Hypothetical protein
TPC1_12077	TPC1_12077 5'-nucleotidase
TPC1_12079	TPC1_12079 ESCRT-II complex subunit-containing protein
TPC1_12080	TPC1_12080 Conserved hypothetical protein
TPC1_12083	TPC1_12083 Hypothetical protein
TPC1_12084	TPC1_12084 Hypothetical protein
TPC1_12085	TPC1_12085 Molybdenum cofactor sulfurase
TPC1_12087	TPC1_12087 Ribosomal protein L31B
TPC1_12089	TPC1_12089 Conserved hypothetical protein
TPC1_12090	TPC1_12090 DEAD/DEAH box helicase and DSHCT domain-containing protein
TPC1_12091	TPC1_12091 Cation efflux family protein
TPC1_12092	TPC1_12092 Alpha amylase
TPC1_12093	TPC1_12093 Fe-S protein assembly chaperone HscA domain-containing protein
TPC1_12094	TPC1_12094 Major facilitator superfamily protein
TPC1_12096	TPC1_12096 Leucine rich repeats and MORN repeat-containing protein
TPC1_12097	TPC1_12097 Conserved hypothetical protein
TPC1_12098	TPC1_12098 ADP-ribosylation factor
TPC1_12099	TPC1_12099 Conserved hypothetical protein
TPC1_12100	TPC1_12100 Conserved hypothetical protein
TPC1_12101	TPC1_12101 RNA recognition motif-containing protein
TPC1_12102	TPC1_12102 CTP synthase
TPC1_12103	TPC1_12103 Branched-chain amino acid aminotransferase
TPC1_12104	TPC1_12104 Conserved hypothetical protein
TPC1_12105	TPC1_12105 Hypothetical protein
TPC1_12106	TPC1_12106 Kinase, NEK
TPC1_12107	TPC1_12107 Hypothetical protein
TPC1_12108	TPC1_12108 Hypothetical protein
TPC1_12109	TPC1_12109 Conserved hypothetical protein
TPC1_12110	TPC1_12110 Histidine acid phosphatase family protein
TPC1_12112	TPC1_12112 Conserved hypothetical protein
TPC1_12113	TPC1_12113 Hypothetical protein
TPC1_12114	TPC1_12114 3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
TPC1_12115	TPC1_12115 Putative cytoplasmic protein
TPC1_12117	TPC1_12117 V-type proton ATPase subunit F
TPC1_12120	TPC1_12120 Kinetochore protein nuf2
TPC1_12121	TPC1_12121 Major facilitator superfamily protein
TPC1_12122	TPC1_12122 WD domain, G-beta repeat-containing protein
TPC1_12123	TPC1_12123 GCC2 and GCC3 domain-containing protein
TPC1_12125	TPC1_12125 Conserved hypothetical protein
TPC1_12126	TPC1_12126 Conserved hypothetical protein
TPC1_12127	TPC1_12127 Dynein heavy chain
TPC1_12128	TPC1_12128 Conserved hypothetical protein
TPC1_12130	TPC1_12130 CHY zinc finger domain-containing protein
TPC1_12131	TPC1_12131 Kinase, CAMK CAMKL
TPC1_12132	TPC1_12132 Protein disulfide isomerase
TPC1_12134	TPC1_12134 Transmembrane domain-containing protein
TPC1_12136	TPC1_12136 Conserved hypothetical protein
TPC1_12137	TPC1_12137 TLC domain-containing protein
TPC1_12138	TPC1_12138 Leucine rich repeats-containing protein
TPC1_12140	TPC1_12140 Proteasome subunit alpha type
TPC1_12141	TPC1_12141 Dynein heavy chain
TPC1_12142	TPC1_12142 Dihydropyrimidinase
TPC1_12143	TPC1_12143 Glycogen synthase
TPC1_12145	TPC1_12145 Lysosomal acid phosphatase
TPC1_12146	TPC1_12146 Hypothetical protein
TPC1_12147	TPC1_12147 Conserved hypothetical protein
TPC1_12149	TPC1_12149 5'-AMP-activated protein kinase, beta subunit
TPC1_12150	TPC1_12150 Conserved hypothetical protein
TPC1_12152	TPC1_12152 Hypothetical protein
TPC1_12153	TPC1_12153 Glycosyltransferase
TPC1_12154	TPC1_12154 Kinase, CMGC MAPK
TPC1_12155	TPC1_12155 Conserved hypothetical protein
TPC1_12156	TPC1_12156 Tyrosine phosphatase family protein
TPC1_12159	TPC1_12159 Hypothetical protein
TPC1_12160	TPC1_12160 Major facilitator superfamily protein
TPC1_12161	TPC1_12161 Conserved hypothetical protein
TPC1_12164	TPC1_12164 BPI-like protein
TPC1_12166	TPC1_12166 Kinesin-2
TPC1_12167	TPC1_12167 Rab-like protein
TPC1_12168	TPC1_12168 Cofilin/tropomyosin-type actin-binding protein
TPC1_12170	TPC1_12170 Protein phosphatase 2C
TPC1_12171	TPC1_12171 Conserved hypothetical protein
TPC1_12172	TPC1_12172 20S proteasome alpha subunit 6
TPC1_12173	TPC1_12173 Conserved hypothetical protein
TPC1_12174	TPC1_12174 Rab-like protein
TPC1_12176	TPC1_12176 5'-methylthioadenosine nucleosidase, S-adenosylhomocysteine nucleosidase
TPC1_12177	TPC1_12177 Ethanolamine ammonia-lyase large subunit (EutB) family protein
TPC1_12178	TPC1_12178 Mismatch repair protein
TPC1_12179	TPC1_12179 Elongation factor 1-alpha
TPC1_12180	TPC1_12180 Hypothetical protein
TPC1_12181	TPC1_12181 Ubiquitin-conjugating enzyme E2
TPC1_12183	TPC1_12183 SNF7 family protein
TPC1_12185	TPC1_12185 Hypothetical protein
TPC1_12186	TPC1_12186 PHD-finger domain-containing protein
TPC1_12187	TPC1_12187 Hypothetical protein
TPC1_12188	TPC1_12188 Bromodomain-containing protein
TPC1_12189	TPC1_12189 Related to high affinity ammonium transporter
TPC1_12190	TPC1_12190 Conserved hypothetical protein
TPC1_12191	TPC1_12191 Hypothetical protein
TPC1_12192	TPC1_12192 Rab-like protein
TPC1_12194	TPC1_12194 Inosine-uridine nucleoside N-ribohydrolase
TPC1_12196	TPC1_12196 DHHC zinc finger domain-containing protein
TPC1_12197	TPC1_12197 Hypothetical protein
TPC1_12198	TPC1_12198 Conserved hypothetical protein
TPC1_12199	TPC1_12199 Cornichon protein
TPC1_12200	TPC1_12200 AMP-binding enzyme
TPC1_12201	TPC1_12201 Putative selenium-dependent hydroxylase accessory protein YqeC
TPC1_12202	TPC1_12202 Kinase, VPS15
TPC1_12203	TPC1_12203 Signal recognition particle 19 kDa protein
TPC1_12204	TPC1_12204 NADH oxidase
TPC1_12205	TPC1_12205 Conserved hypothetical protein
TPC1_12206	TPC1_12206 ELMO/CED-12 family protein
TPC1_12208	TPC1_12208 Saposin-like type B domin-containing protein
TPC1_12209	TPC1_12209 Conserved hypothetical protein
TPC1_12210	TPC1_12210 Conserved hypothetical protein
TPC1_12212	TPC1_12212 NAC domain-containing protein
TPC1_12214	TPC1_12214 4-methyl-5-thiazole monophosphate biosynthesis enzyme
TPC1_12215	TPC1_12215 Alpha/beta hydrolase family protein
TPC1_12216	TPC1_12216 DHHC zinc finger domain-containing protein
TPC1_12218	TPC1_12218 HAD family hydrolase
TPC1_12220	TPC1_12220 Hypothetical protein
TPC1_12222	TPC1_12222 Conserved hypothetical protein
TPC1_12223	TPC1_12223 Conserved hypothetical protein
TPC1_12224	TPC1_12224 Dynein heavy chain
TPC1_12226	TPC1_12226 ADP-ribosylation factor
TPC1_12227	TPC1_12227 Rab-like protein
TPC1_12228	TPC1_12228 Hypothetical protein
TPC1_12229	TPC1_12229 Kinase
TPC1_12231	TPC1_12231 Kinase, NEK
TPC1_12232	TPC1_12232 Histone H4
TPC1_12233	TPC1_12233 Ankyrin repeat-containing protein
TPC1_12235	TPC1_12235 Vacuolar ATP synthase subunit B
TPC1_12236	TPC1_12236 Adaptin
TPC1_12238	TPC1_12238 Kinesin-associated protein
TPC1_12239	TPC1_12239 Sybindin-like family protein
TPC1_12242	TPC1_12242 GMP-PDE delta superfamily protein
TPC1_12244	TPC1_12244 Conserved hypothetical protein
TPC1_12245	TPC1_12245 Leucine rich repeats-containing protein
TPC1_12246	TPC1_12246 Hypothetical protein
TPC1_12247	TPC1_12247 SpoU rRNA Methylase family protein
TPC1_12248	TPC1_12248 ADP-ribosylation factor
TPC1_12249	TPC1_12249 Rab-like protein
TPC1_12251	TPC1_12251 Pyrrolidone-carboxylate peptidase
TPC1_12252	TPC1_12252 Ankyrin repeat-containing protein
TPC1_12253	TPC1_12253 Protein disulfide isomerase
