id	desc
KAG9391418.1	KAG9391418.1 chromosome segregation protein [Carpediemonas membranifera]
KAG9391419.1	KAG9391419.1 Cyclin A [Carpediemonas membranifera]
KAG9391420.1	KAG9391420.1 Cysteinyl-tRNA synthetase/mycothiol ligase [Carpediemonas membranifera]
KAG9391421.1	KAG9391421.1 Leucine-rich repeat [Carpediemonas membranifera]
KAG9391422.1	KAG9391422.1 Cation efflux protein [Carpediemonas membranifera]
KAG9391423.1	KAG9391423.1 Sds3-like [Carpediemonas membranifera]
KAG9391424.1	KAG9391424.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391425.1	KAG9391425.1 Concanavalin A-like lectin/glucanases superfamily [Carpediemonas membranifera]
KAG9391426.1	KAG9391426.1 Hydrogenosomal membrane protein 31-like [Carpediemonas membranifera]
KAG9391427.1	KAG9391427.1 NAC A/B domain [Carpediemonas membranifera]
KAG9391428.1	KAG9391428.1 Repressor of RNA polymerase III transcription Maf1 [Carpediemonas membranifera]
KAG9391429.1	KAG9391429.1 General transcription factor IIH subunit 1, GTF2H1 [Carpediemonas membranifera]
KAG9391430.1	KAG9391430.1 coatomer beta' subunit [Carpediemonas membranifera]
KAG9391431.1	KAG9391431.1 Phosphotyrosyl phosphatase activator, PTPA [Carpediemonas membranifera]
KAG9391432.1	KAG9391432.1 hypothetical protein J8273_6192 [Carpediemonas membranifera]
KAG9391433.1	KAG9391433.1 hypothetical protein J8273_6193 [Carpediemonas membranifera]
KAG9391434.1	KAG9391434.1 hypothetical protein J8273_6194 [Carpediemonas membranifera]
KAG9391435.1	KAG9391435.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9391436.1	KAG9391436.1 LSM domain [Carpediemonas membranifera]
KAG9391437.1	KAG9391437.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9391438.1	KAG9391438.1 Acetyl-CoA synthetase [Carpediemonas membranifera]
KAG9391439.1	KAG9391439.1 Acetyl-CoA synthetase [Carpediemonas membranifera]
KAG9391440.1	KAG9391440.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391441.1	KAG9391441.1 hypothetical protein J8273_6201 [Carpediemonas membranifera]
KAG9391442.1	KAG9391442.1 Mob1/phocein [Carpediemonas membranifera]
KAG9391443.1	KAG9391443.1 Coiled-coil domain containing 135 [Carpediemonas membranifera]
KAG9391444.1	KAG9391444.1 hypothetical protein J8273_6204 [Carpediemonas membranifera]
KAG9391445.1	KAG9391445.1 Flagellar-associated PapD-like [Carpediemonas membranifera]
KAG9391446.1	KAG9391446.1 hypothetical protein J8273_6206 [Carpediemonas membranifera]
KAG9391447.1	KAG9391447.1 hypothetical protein J8273_6207 [Carpediemonas membranifera]
KAG9391448.1	KAG9391448.1 GTP cyclohydrolase 1 type 2/Nif3 [Carpediemonas membranifera]
KAG9391449.1	KAG9391449.1 TRANSCRIPTION FACTOR NF-Y like [Carpediemonas membranifera]
KAG9391450.1	KAG9391450.1 2Fe-2S Ferredoxin [Carpediemonas membranifera]
KAG9391451.1	KAG9391451.1 RNA recognition motif [Carpediemonas membranifera]
KAG9391452.1	KAG9391452.1 hypothetical protein J8273_6212 [Carpediemonas membranifera]
KAG9391453.1	KAG9391453.1 Protein phosphatase [Carpediemonas membranifera]
KAG9391454.1	KAG9391454.1 MORN repeat [Carpediemonas membranifera]
KAG9391455.1	KAG9391455.1 Variant SH3 domain [Carpediemonas membranifera]
KAG9391456.1	KAG9391456.1 hypothetical protein J8273_6216 [Carpediemonas membranifera]
KAG9391457.1	KAG9391457.1 Retinoic acid induced 16-like protein [Carpediemonas membranifera]
KAG9391458.1	KAG9391458.1 Aminotransferase class I and II [Carpediemonas membranifera]
KAG9391459.1	KAG9391459.1 hypothetical protein J8273_6219 [Carpediemonas membranifera]
KAG9391460.1	KAG9391460.1 Mannosyltransferase, DXD [Carpediemonas membranifera]
KAG9391461.1	KAG9391461.1 Small GTPase superfamily, ARF/SAR type [Carpediemonas membranifera]
KAG9391462.1	KAG9391462.1 Kinesin motor domain [Carpediemonas membranifera]
KAG9391463.1	KAG9391463.1 hypothetical protein J8273_6223 [Carpediemonas membranifera]
KAG9391464.1	KAG9391464.1 Ring finger domain [Carpediemonas membranifera]
KAG9391465.1	KAG9391465.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391466.1	KAG9391466.1 hypothetical protein J8273_6226 [Carpediemonas membranifera]
KAG9391467.1	KAG9391467.1 hypothetical protein J8273_6227 [Carpediemonas membranifera]
KAG9391468.1	KAG9391468.1 PH domain [Carpediemonas membranifera]
KAG9391469.1	KAG9391469.1 Synaptobrevin [Carpediemonas membranifera]
KAG9391470.1	KAG9391470.1 hypothetical protein J8273_6230 [Carpediemonas membranifera]
KAG9391471.1	KAG9391471.1 hypothetical protein J8273_6231 [Carpediemonas membranifera]
KAG9391472.1	KAG9391472.1 Ubiquitin carboxyl-terminal hydrolase [Carpediemonas membranifera]
KAG9391473.1	KAG9391473.1 Ankyrin repeats (3 copies) [Carpediemonas membranifera]
KAG9391474.1	KAG9391474.1 Ankyrin repeats (3 copies) [Carpediemonas membranifera]
KAG9391475.1	KAG9391475.1 hypothetical protein J8273_6235 [Carpediemonas membranifera]
KAG9391476.1	KAG9391476.1 5'-AMP-activated protein kinase, beta-1 subunit [Carpediemonas membranifera]
KAG9391477.1	KAG9391477.1 hypothetical protein J8273_6237 [Carpediemonas membranifera]
KAG9391478.1	KAG9391478.1 RNA polymerase III subunit RPC82 helix-turn-helix domain [Carpediemonas membranifera]
KAG9391479.1	KAG9391479.1 hypothetical protein J8273_6239 [Carpediemonas membranifera]
KAG9391480.1	KAG9391480.1 hypothetical protein J8273_6240 [Carpediemonas membranifera]
KAG9391481.1	KAG9391481.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391482.1	KAG9391482.1 hypothetical protein J8273_6243 [Carpediemonas membranifera]
KAG9391483.1	KAG9391483.1 YIPF5 YIP1 family [Carpediemonas membranifera]
KAG9391484.1	KAG9391484.1 PT repeat family protein [Carpediemonas membranifera]
KAG9391485.1	KAG9391485.1 Ribosomal protein S4e [Carpediemonas membranifera]
KAG9391486.1	KAG9391486.1 hypothetical protein J8273_6247 [Carpediemonas membranifera]
KAG9391487.1	KAG9391487.1 Spt4/RpoE2 zinc finger [Carpediemonas membranifera]
KAG9391488.1	KAG9391488.1 hypothetical protein J8273_6249 [Carpediemonas membranifera]
KAG9391489.1	KAG9391489.1 hypothetical protein J8273_6250 [Carpediemonas membranifera]
KAG9391490.1	KAG9391490.1 RNB domain [Carpediemonas membranifera]
KAG9391491.1	KAG9391491.1 Oligosaccharyl transferase, STT3 subunit [Carpediemonas membranifera]
KAG9391492.1	KAG9391492.1 hypothetical protein J8273_6254 [Carpediemonas membranifera]
KAG9391493.1	KAG9391493.1 Leucine Rich repeat [Carpediemonas membranifera]
KAG9391494.1	KAG9391494.1 G-protein subunit gamma [Carpediemonas membranifera]
KAG9391495.1	KAG9391495.1 Ribosomal protein L4/L1e [Carpediemonas membranifera]
KAG9391496.1	KAG9391496.1 PAP2 superfamily [Carpediemonas membranifera]
KAG9391497.1	KAG9391497.1 hypothetical protein J8273_6259 [Carpediemonas membranifera]
KAG9391498.1	KAG9391498.1 Ribosomal protein S3Ae [Carpediemonas membranifera]
KAG9391499.1	KAG9391499.1 hypothetical protein J8273_6261 [Carpediemonas membranifera]
KAG9391500.1	KAG9391500.1 hypothetical protein J8273_6262 [Carpediemonas membranifera]
KAG9391501.1	KAG9391501.1 regulator of chromosome condensation, RCC1 [Carpediemonas membranifera]
KAG9391502.1	KAG9391502.1 hypothetical protein J8273_6264 [Carpediemonas membranifera]
KAG9391503.1	KAG9391503.1 metal-dependent protein hydrolase [Carpediemonas membranifera]
KAG9391504.1	KAG9391504.1 Phosphotransferase KptA/Tpt1 [Carpediemonas membranifera]
KAG9391505.1	KAG9391505.1 hypothetical protein J8273_6267 [Carpediemonas membranifera]
KAG9391506.1	KAG9391506.1 hypothetical protein J8273_6268 [Carpediemonas membranifera]
KAG9391507.1	KAG9391507.1 HAT repeat-containing protein [Carpediemonas membranifera]
KAG9391508.1	KAG9391508.1 Zinc finger protein 639 [Carpediemonas membranifera]
KAG9391509.1	KAG9391509.1 Glycosyltransferase, ALG3 [Carpediemonas membranifera]
KAG9391510.1	KAG9391510.1 hypothetical protein J8273_6272 [Carpediemonas membranifera]
KAG9391511.1	KAG9391511.1 Calponin [Carpediemonas membranifera]
KAG9391512.1	KAG9391512.1 pathogenesis-related genes transcriptional activator [Carpediemonas membranifera]
KAG9391513.1	KAG9391513.1 hypothetical protein J8273_6275 [Carpediemonas membranifera]
KAG9391514.1	KAG9391514.1 RNA recognition motif [Carpediemonas membranifera]
KAG9391515.1	KAG9391515.1 Sperm flagelar-like protein [Carpediemonas membranifera]
KAG9391516.1	KAG9391516.1 hypothetical protein J8273_6280 [Carpediemonas membranifera]
KAG9391517.1	KAG9391517.1 WRKY DNA -binding domain [Carpediemonas membranifera]
KAG9391518.1	KAG9391518.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391519.1	KAG9391519.1 hypothetical protein J8273_6283 [Carpediemonas membranifera]
KAG9391520.1	KAG9391520.1 TPR repeat [Carpediemonas membranifera]
KAG9391521.1	KAG9391521.1 hypothetical protein J8273_6285 [Carpediemonas membranifera]
KAG9391522.1	KAG9391522.1 chromosome segregation protein [Carpediemonas membranifera]
KAG9391523.1	KAG9391523.1 C2H2-type zinc finger [Carpediemonas membranifera]
KAG9391524.1	KAG9391524.1 Protein of unknown function DUF4602 [Carpediemonas membranifera]
KAG9391525.1	KAG9391525.1 Protein of unknown function DUF4602 [Carpediemonas membranifera]
KAG9391526.1	KAG9391526.1 Brix domain [Carpediemonas membranifera]
KAG9391527.1	KAG9391527.1 Ribosomal RNA-processing protein 7 [Carpediemonas membranifera]
KAG9391528.1	KAG9391528.1 Leucine Rich repeats (2 copies) [Carpediemonas membranifera]
KAG9391529.1	KAG9391529.1 TPR repeat [Carpediemonas membranifera]
KAG9391530.1	KAG9391530.1 Histone-like transcription factor (CBF/NF-Y) and archaeal histone [Carpediemonas membranifera]
KAG9391531.1	KAG9391531.1 hypothetical protein J8273_6295 [Carpediemonas membranifera]
KAG9391532.1	KAG9391532.1 CyclinB [Carpediemonas membranifera]
KAG9391533.1	KAG9391533.1 Component of IIS longevity pathway SMK-1 [Carpediemonas membranifera]
KAG9391534.1	KAG9391534.1 chromosome segregation protein [Carpediemonas membranifera]
KAG9391535.1	KAG9391535.1 Prokaryotic membrane lipoprotein lipid attachment site [Carpediemonas membranifera]
KAG9391536.1	KAG9391536.1 TPR repeat [Carpediemonas membranifera]
KAG9391537.1	KAG9391537.1 Homeodomain-like domain [Carpediemonas membranifera]
KAG9391538.1	KAG9391538.1 Nsp1-like C-terminal region [Carpediemonas membranifera]
KAG9391539.1	KAG9391539.1 hypothetical protein J8273_6303 [Carpediemonas membranifera]
KAG9391540.1	KAG9391540.1 hypothetical protein J8273_6304 [Carpediemonas membranifera]
KAG9391541.1	KAG9391541.1 Domain found in IF2B/IF5 [Carpediemonas membranifera]
KAG9391542.1	KAG9391542.1 hypothetical protein J8273_6306 [Carpediemonas membranifera]
KAG9391543.1	KAG9391543.1 Ribosomal protein S5/S7 [Carpediemonas membranifera]
KAG9391544.1	KAG9391544.1 TB2/DP1/HVA22-related protein [Carpediemonas membranifera]
KAG9391545.1	KAG9391545.1 hypothetical protein J8273_6309 [Carpediemonas membranifera]
KAG9391546.1	KAG9391546.1 hypothetical protein J8273_6310 [Carpediemonas membranifera]
KAG9391547.1	KAG9391547.1 hypothetical protein J8273_6311 [Carpediemonas membranifera]
KAG9391548.1	KAG9391548.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391549.1	KAG9391549.1 hypothetical protein J8273_6314 [Carpediemonas membranifera]
KAG9391550.1	KAG9391550.1 DnaJ protein subfamily C member [Carpediemonas membranifera]
KAG9391551.1	KAG9391551.1 RNA recognition motif [Carpediemonas membranifera]
KAG9391552.1	KAG9391552.1 Hsp20/alpha crystallin family [Carpediemonas membranifera]
KAG9391553.1	KAG9391553.1 hypothetical protein J8273_6318 [Carpediemonas membranifera]
KAG9391554.1	KAG9391554.1 Inorganic pyrophosphatase [Carpediemonas membranifera]
KAG9391555.1	KAG9391555.1 Hsp20/alpha crystallin family protein [Carpediemonas membranifera]
KAG9391556.1	KAG9391556.1 hypothetical protein J8273_6321 [Carpediemonas membranifera]
KAG9391557.1	KAG9391557.1 Ankyrin repeats (3 copies) [Carpediemonas membranifera]
KAG9391558.1	KAG9391558.1 hypothetical protein J8273_6323 [Carpediemonas membranifera]
KAG9391559.1	KAG9391559.1 Eukaryotic translation initiation factor 3 subunit J [Carpediemonas membranifera]
KAG9391560.1	KAG9391560.1 hypothetical protein J8273_6325 [Carpediemonas membranifera]
KAG9391561.1	KAG9391561.1 NLI interacting factor-like phosphatase [Carpediemonas membranifera]
KAG9391562.1	KAG9391562.1 Endoplasmic reticulum oxidoreductin 1 [Carpediemonas membranifera]
KAG9391563.1	KAG9391563.1 hypothetical protein J8273_6328 [Carpediemonas membranifera]
KAG9391564.1	KAG9391564.1 Serine hydroxymethyltransferase [Carpediemonas membranifera]
KAG9391565.1	KAG9391565.1 TPR repeat region circular [Carpediemonas membranifera]
KAG9391566.1	KAG9391566.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9391567.1	KAG9391567.1 Fibrillarin [Carpediemonas membranifera]
KAG9391568.1	KAG9391568.1 Scramblase [Carpediemonas membranifera]
KAG9391569.1	KAG9391569.1 hypothetical protein J8273_6334 [Carpediemonas membranifera]
KAG9391570.1	KAG9391570.1 Histone-binding protein RBBP4 or subunit C of CAF1 complex [Carpediemonas membranifera]
KAG9391571.1	KAG9391571.1 hypothetical protein J8273_6336 [Carpediemonas membranifera]
KAG9391572.1	KAG9391572.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391573.1	KAG9391573.1 Solute carrier (proton/amino acid symporter), TRAMD3 or PAT1 [Carpediemonas membranifera]
KAG9391574.1	KAG9391574.1 Arginine-tRNA ligase [Carpediemonas membranifera]
KAG9391575.1	KAG9391575.1 Acetyltransferase (GNAT) domain [Carpediemonas membranifera]
KAG9391576.1	KAG9391576.1 hypothetical protein J8273_6341 [Carpediemonas membranifera]
KAG9391577.1	KAG9391577.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9391578.1	KAG9391578.1 Integrin alpha beta-propellor repeat-containing protein [Carpediemonas membranifera]
KAG9391579.1	KAG9391579.1 hypothetical protein J8273_6344 [Carpediemonas membranifera]
KAG9391580.1	KAG9391580.1 hypothetical protein J8273_6345 [Carpediemonas membranifera]
KAG9391581.1	KAG9391581.1 serine/threonine-protein kinase WNK4 [Carpediemonas membranifera]
KAG9391582.1	KAG9391582.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391583.1	KAG9391583.1 hypothetical protein J8273_6348 [Carpediemonas membranifera]
KAG9391584.1	KAG9391584.1 serine/threonine-protein kinase nek2 [Carpediemonas membranifera]
KAG9391585.1	KAG9391585.1 zinc finger protein [Carpediemonas membranifera]
KAG9391586.1	KAG9391586.1 hypothetical protein J8273_6351 [Carpediemonas membranifera]
KAG9391587.1	KAG9391587.1 Helicase conserved C-terminal domain [Carpediemonas membranifera]
KAG9391588.1	KAG9391588.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391589.1	KAG9391589.1 protein of unknown function (DUF4457) [Carpediemonas membranifera]
KAG9391590.1	KAG9391590.1 Pep3/Vps18/deep orange family [Carpediemonas membranifera]
KAG9391591.1	KAG9391591.1 serine/threonine-protein kinase nek2 [Carpediemonas membranifera]
KAG9391592.1	KAG9391592.1 parkin coregulated gene protein [Carpediemonas membranifera]
KAG9391593.1	KAG9391593.1 ribosome biogenesis protein NSA2 [Carpediemonas membranifera]
KAG9391594.1	KAG9391594.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391595.1	KAG9391595.1 Adaptor Protein Complex 3 subunit, beta (AP3B) [Carpediemonas membranifera]
KAG9391596.1	KAG9391596.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391597.1	KAG9391597.1 Nin one binding (NOB1) Zn-ribbon like [Carpediemonas membranifera]
KAG9391598.1	KAG9391598.1 Sof1-like domain [Carpediemonas membranifera]
KAG9391599.1	KAG9391599.1 hypothetical protein J8273_6364 [Carpediemonas membranifera]
KAG9391600.1	KAG9391600.1 Ankyrin repeats (3 copies) [Carpediemonas membranifera]
KAG9391601.1	KAG9391601.1 hypothetical protein J8273_6366 [Carpediemonas membranifera]
KAG9391602.1	KAG9391602.1 OTU-like cysteine protease [Carpediemonas membranifera]
KAG9391603.1	KAG9391603.1 Kinesin motor domain [Carpediemonas membranifera]
KAG9391604.1	KAG9391604.1 Fanconi Anemia group J protein, FANCJ [Carpediemonas membranifera]
KAG9391605.1	KAG9391605.1 hypothetical protein J8273_6370 [Carpediemonas membranifera]
KAG9391606.1	KAG9391606.1 DnaJ domain [Carpediemonas membranifera]
KAG9391607.1	KAG9391607.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391608.1	KAG9391608.1 Very-long-chain 3-ketoacyl-CoA synthase [Carpediemonas membranifera]
KAG9391609.1	KAG9391609.1 hypothetical protein J8273_6374 [Carpediemonas membranifera]
KAG9391610.1	KAG9391610.1 hypothetical protein J8273_6375 [Carpediemonas membranifera]
KAG9391611.1	KAG9391611.1 chromosome segregation protein [Carpediemonas membranifera]
KAG9391612.1	KAG9391612.1 hypothetical protein J8273_6377 [Carpediemonas membranifera]
KAG9391613.1	KAG9391613.1 hypothetical protein J8273_6378 [Carpediemonas membranifera]
KAG9391614.1	KAG9391614.1 hypothetical protein J8273_6379 [Carpediemonas membranifera]
KAG9391615.1	KAG9391615.1 tmcB-like protein [Carpediemonas membranifera]
KAG9391616.1	KAG9391616.1 EF-hand calcium-binding domain [Carpediemonas membranifera]
KAG9391617.1	KAG9391617.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391618.1	KAG9391618.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391619.1	KAG9391619.1 PTHB1 N-terminus [Carpediemonas membranifera]
KAG9391620.1	KAG9391620.1 hypothetical protein J8273_6385 [Carpediemonas membranifera]
KAG9391621.1	KAG9391621.1 Ribosomal protein S21e [Carpediemonas membranifera]
KAG9391622.1	KAG9391622.1 Ribosomal protein L15e [Carpediemonas membranifera]
KAG9391623.1	KAG9391623.1 Chaperonin Cpn60/TCP-1 [Carpediemonas membranifera]
KAG9391624.1	KAG9391624.1 hypothetical protein J8273_6389 [Carpediemonas membranifera]
KAG9391625.1	KAG9391625.1 hypothetical protein J8273_6390 [Carpediemonas membranifera]
KAG9391626.1	KAG9391626.1 Vacuolar-sorting protein SNF7 [Carpediemonas membranifera]
KAG9391627.1	KAG9391627.1 hypothetical protein J8273_6392 [Carpediemonas membranifera]
KAG9391628.1	KAG9391628.1 hypothetical protein J8273_6393 [Carpediemonas membranifera]
KAG9391629.1	KAG9391629.1 hypothetical protein J8273_6394 [Carpediemonas membranifera]
KAG9391630.1	KAG9391630.1 Ribosomal protein S30 [Carpediemonas membranifera]
KAG9391631.1	KAG9391631.1 Chaperonin Cpn60/TCP-1 [Carpediemonas membranifera]
KAG9391632.1	KAG9391632.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9391633.1	KAG9391633.1 hypothetical protein J8273_6398 [Carpediemonas membranifera]
KAG9391634.1	KAG9391634.1 hypothetical protein J8273_6399 [Carpediemonas membranifera]
KAG9391635.1	KAG9391635.1 NOT2 / NOT3 / NOT5 family [Carpediemonas membranifera]
KAG9391636.1	KAG9391636.1 Prefoldin alpha subunit [Carpediemonas membranifera]
KAG9391637.1	KAG9391637.1 Zinc finger, C3HC4 type (RING finger) [Carpediemonas membranifera]
KAG9391638.1	KAG9391638.1 Actin-related protein [Carpediemonas membranifera]
KAG9391639.1	KAG9391639.1 Inosine triphosphate pyrophosphatase-like [Carpediemonas membranifera]
KAG9391640.1	KAG9391640.1 FG-GAP repeat [Carpediemonas membranifera]
KAG9391641.1	KAG9391641.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391642.1	KAG9391642.1 DEAD/DEAH box helicase [Carpediemonas membranifera]
KAG9391643.1	KAG9391643.1 hypothetical protein J8273_6408 [Carpediemonas membranifera]
KAG9391644.1	KAG9391644.1 Calcineurin-like phosphoesterase [Carpediemonas membranifera]
KAG9391645.1	KAG9391645.1 Tubulin [Carpediemonas membranifera]
KAG9391646.1	KAG9391646.1 SET domain [Carpediemonas membranifera]
KAG9391647.1	KAG9391647.1 Protein of unknown function DUF667 [Carpediemonas membranifera]
KAG9391648.1	KAG9391648.1 SRP54-type protein, GTPase domain [Carpediemonas membranifera]
KAG9391649.1	KAG9391649.1 Translation initiation factor 1A (eIF-1A) [Carpediemonas membranifera]
KAG9391650.1	KAG9391650.1 THO complex, subunit 5 [Carpediemonas membranifera]
KAG9391651.1	KAG9391651.1 Regulator of Vps4 activity in the MVB pathway [Carpediemonas membranifera]
KAG9391652.1	KAG9391652.1 hypothetical protein J8273_6417 [Carpediemonas membranifera]
KAG9391653.1	KAG9391653.1 Tetratricopeptide repeat [Carpediemonas membranifera]
KAG9391654.1	KAG9391654.1 Ribosomal protein L25/L23 [Carpediemonas membranifera]
KAG9391655.1	KAG9391655.1 hypothetical protein J8273_6420 [Carpediemonas membranifera]
KAG9391656.1	KAG9391656.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391657.1	KAG9391657.1 hypothetical protein J8273_6422 [Carpediemonas membranifera]
KAG9391658.1	KAG9391658.1 Ribosomal protein L7, eukaryotic [Carpediemonas membranifera]
KAG9391659.1	KAG9391659.1 ATPase family associated with various cellular activities (AAA) [Carpediemonas membranifera]
KAG9391660.1	KAG9391660.1 hypothetical protein J8273_6425 [Carpediemonas membranifera]
KAG9391661.1	KAG9391661.1 hypothetical protein J8273_6426 [Carpediemonas membranifera]
KAG9391662.1	KAG9391662.1 hypothetical protein J8273_6427 [Carpediemonas membranifera]
KAG9391663.1	KAG9391663.1 hypothetical protein J8273_6428 [Carpediemonas membranifera]
KAG9391664.1	KAG9391664.1 hypothetical protein J8273_6429 [Carpediemonas membranifera]
KAG9391665.1	KAG9391665.1 Las1-like [Carpediemonas membranifera]
KAG9391666.1	KAG9391666.1 Ribonuclease H2, subunit B [Carpediemonas membranifera]
KAG9391667.1	KAG9391667.1 Translation initiation factor IF6 [Carpediemonas membranifera]
KAG9391668.1	KAG9391668.1 hypothetical protein J8273_6433 [Carpediemonas membranifera]
KAG9391669.1	KAG9391669.1 Glycosyl transferase, family 4 [Carpediemonas membranifera]
KAG9391670.1	KAG9391670.1 hypothetical protein J8273_6441 [Carpediemonas membranifera]
KAG9391671.1	KAG9391671.1 CCR4-Not complex component, Not1 [Carpediemonas membranifera]
KAG9391672.1	KAG9391672.1 hypothetical protein J8273_6443 [Carpediemonas membranifera]
KAG9391673.1	KAG9391673.1 Ribosomal protein L7Ae/L8/Nhp2 family [Carpediemonas membranifera]
KAG9391674.1	KAG9391674.1 Smg-4/UPF3 family [Carpediemonas membranifera]
KAG9391675.1	KAG9391675.1 hypothetical protein J8273_6446 [Carpediemonas membranifera]
KAG9391676.1	KAG9391676.1 Glutamate dehydrogenase [Carpediemonas membranifera]
KAG9391677.1	KAG9391677.1 hypothetical protein J8273_6448 [Carpediemonas membranifera]
KAG9391678.1	KAG9391678.1 Glutamate dehydrogenase [Carpediemonas membranifera]
KAG9391679.1	KAG9391679.1 hypothetical protein J8273_6450 [Carpediemonas membranifera]
KAG9391680.1	KAG9391680.1 NADP-specific glutamate dehydrogenase [Carpediemonas membranifera]
KAG9391681.1	KAG9391681.1 Chromo (CHRromatin Organization MOdifier) domain [Carpediemonas membranifera]
KAG9391682.1	KAG9391682.1 hypothetical protein J8273_6453 [Carpediemonas membranifera]
KAG9391683.1	KAG9391683.1 Chromo (CHRromatin Organization MOdifier) domain [Carpediemonas membranifera]
KAG9391684.1	KAG9391684.1 hypothetical protein J8273_6460 [Carpediemonas membranifera]
KAG9391685.1	KAG9391685.1 Glutamate dehydrogenase [Carpediemonas membranifera]
KAG9391686.1	KAG9391686.1 DNA repair protein REV1 [Carpediemonas membranifera]
KAG9391687.1	KAG9391687.1 Protein kinase domain [Carpediemonas membranifera]
KAG9391688.1	KAG9391688.1 hypothetical protein J8273_6464 [Carpediemonas membranifera]
KAG9391689.1	KAG9391689.1 Peptidase C26 [Carpediemonas membranifera]
KAG9391690.1	KAG9391690.1 Growth arrest-specific protein 8 [Carpediemonas membranifera]
KAG9391691.1	KAG9391691.1 hypothetical protein J8273_6467 [Carpediemonas membranifera]
KAG9391692.1	KAG9391692.1 Zinc finger C-x8-C-x5-C-x3-H type (and similar) [Carpediemonas membranifera]
KAG9391693.1	KAG9391693.1 Copine [Carpediemonas membranifera]
KAG9391694.1	KAG9391694.1 Transcription factor E2F-like [Carpediemonas membranifera]
KAG9391695.1	KAG9391695.1 protein translation factor SUI1 [Carpediemonas membranifera]
KAG9391696.1	KAG9391696.1 Ribosomal protein L31e [Carpediemonas membranifera]
KAG9391697.1	KAG9391697.1 Tubulin-tyrosine ligase/Tubulin polyglutamylase [Carpediemonas membranifera]
KAG9391698.1	KAG9391698.1 Prokaryotic membrane lipoprotein lipid attachment site [Carpediemonas membranifera]
KAG9391699.1	KAG9391699.1 Coatomer subunit, alpha (CopA) [Carpediemonas membranifera]
KAG9391700.1	KAG9391700.1 hypothetical protein J8273_6476 [Carpediemonas membranifera]
KAG9391701.1	KAG9391701.1 hypothetical protein J8273_6477 [Carpediemonas membranifera]
KAG9391702.1	KAG9391702.1 Nek1 Ser/Thr kinase-like [Carpediemonas membranifera]
KAG9391703.1	KAG9391703.1 hypothetical protein J8273_6479 [Carpediemonas membranifera]
KAG9391704.1	KAG9391704.1 hypothetical protein J8273_6480 [Carpediemonas membranifera]
KAG9391705.1	KAG9391705.1 DEAD/DEAH box helicase [Carpediemonas membranifera]
KAG9391706.1	KAG9391706.1 hypothetical protein J8273_6482 [Carpediemonas membranifera]
KAG9391707.1	KAG9391707.1 hypothetical protein J8273_6483 [Carpediemonas membranifera]
KAG9391708.1	KAG9391708.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391709.1	KAG9391709.1 Protein phosphatase [Carpediemonas membranifera]
KAG9391710.1	KAG9391710.1 Exosome complex component CSL4 [Carpediemonas membranifera]
KAG9391711.1	KAG9391711.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9391712.1	KAG9391712.1 solute carrier family 35 member F3-like [Carpediemonas membranifera]
KAG9391713.1	KAG9391713.1 hypothetical protein J8273_6489 [Carpediemonas membranifera]
KAG9391714.1	KAG9391714.1 Kinesin motor domain [Carpediemonas membranifera]
KAG9391715.1	KAG9391715.1 hypothetical protein J8273_6491 [Carpediemonas membranifera]
KAG9391716.1	KAG9391716.1 IBR domain [Carpediemonas membranifera]
KAG9391717.1	KAG9391717.1 Glycoside hydrolase, family 31 [Carpediemonas membranifera]
KAG9391718.1	KAG9391718.1 hypothetical protein J8273_6494 [Carpediemonas membranifera]
KAG9391719.1	KAG9391719.1 Histone H4 [Carpediemonas membranifera]
KAG9391720.1	KAG9391720.1 BRCA1 C Terminus (BRCT) domain [Carpediemonas membranifera]
KAG9391721.1	KAG9391721.1 Leucine Rich repeats (2 copies) [Carpediemonas membranifera]
KAG9391722.1	KAG9391722.1 hypothetical protein J8273_6498 [Carpediemonas membranifera]
KAG9391723.1	KAG9391723.1 Kae1/YgjD family [Carpediemonas membranifera]
KAG9391724.1	KAG9391724.1 Intraflagellar transport complex B protein 46 [Carpediemonas membranifera]
