OG	id	desc
OG0003472	TPC1_14451	TPC1_14451 Kinesin-like protein
OG0004199	TPC1_13193	TPC1_13193 Myosin-cross-reactive antigen, putative
OG0004199	TPC1_14447	TPC1_14447 Myosin-cross-reactive antigen, putative
OG0004199	TPC1_14561	TPC1_14561 Myosin-cross-reactive antigen, putative
OG0004327	TPC1_15660	TPC1_15660 Kinase, NEK
OG0004516	TPC1_16276	TPC1_16276 3-oxo-5-alpha-steroid 4-dehydrogenase family protein
OG0004715	TPC1_12642	TPC1_12642 Kinesin-like protein
OG0004715	TPC1_13431	TPC1_13431 Kinesin-2
OG0004935	TPC1_11060	TPC1_11060 Anaerobic ribonucleoside-triphosphate reductase
OG0004935	TPC1_13587	TPC1_13587 Anaerobic ribonucleoside-triphosphate reductase
OG0004935	TPC1_16250	TPC1_16250 Anaerobic ribonucleoside-triphosphate reductase
OG0005119	TPC1_31455	TPC1_31455 Hypothetical protein
OG0005174	TPC1_15893	TPC1_15893 Hypothetical protein
OG0005266	TPC1_12956	TPC1_12956 PH domain-containing protein
OG0005303	TPC1_14460	TPC1_14460 Hypothetical protein
OG0005448	TPC1_12812	TPC1_12812 Response regulator receiver
OG0005472	TPC1_14280	TPC1_14280 Nitroreductase
OG0005601	TPC1_16598	TPC1_16598 Deoxycytidine triphosphate deaminase
OG0005655	TPC1_16010	TPC1_16010 Integral membrane protein
OG0005715	TPC1_14495	TPC1_14495 Papain family cysteine protease
OG0005757	TPC1_16492	TPC1_16492 Leucine rich repeats-containing protein
OG0005891	TPC1_16424	TPC1_16424 Conserved hypothetical protein
OG0005949	TPC1_13430	TPC1_13430 Formate C-acetyltransferase
OG0006000	TPC1_14914	TPC1_14914 Membrane occupation and recognition nexus (Morn) repeat protein
OG0007003	TPC1_10313	TPC1_10313 Dynein heavy chain
OG0007080	TPC1_14273	TPC1_14273 Cathepsin L
OG0009901	TPC1_11432	TPC1_11432 DNA-directed RNA polymerase
OG0009964	TPC1_10727	TPC1_10727 Amino acid transporter family protein
OG0000193	GIQ89659.1	GIQ89659.1 hypothetical protein KIPB_012186, partial [Kipferlia bialata]
OG0000202	GIQ80039.1	GIQ80039.1 nucleoside diphosphate kinase, partial [Kipferlia bialata]
OG0000202	GIQ85309.1	GIQ85309.1 oleate hydratase [Kipferlia bialata]
OG0000202	GIQ86886.1	GIQ86886.1 oleate hydratase, partial [Kipferlia bialata]
OG0000301	GCA62475.1	GCA62475.1 saposin [Kipferlia bialata]
OG0000301	GCA62546.1	GCA62546.1 saposin [Kipferlia bialata]
OG0000301	GCA62861.1	GCA62861.1 saposin [Kipferlia bialata]
OG0000301	GCA64589.1	GCA64589.1 hypothetical protein KIPB_014739, partial [Kipferlia bialata]
OG0000415	GIQ79754.1	GIQ79754.1 glycoside hydrolase, family 30 [Kipferlia bialata]
OG0000529	GIQ83728.1	GIQ83728.1 hypothetical protein KIPB_005089 [Kipferlia bialata]
OG0000547	GIQ90557.1	GIQ90557.1 saposin, partial [Kipferlia bialata]
OG0000786	GIQ91676.1	GIQ91676.1 hypothetical protein KIPB_015034, partial [Kipferlia bialata]
OG0000786	GIQ92815.1	GIQ92815.1 hypothetical protein KIPB_016808, partial [Kipferlia bialata]
OG0000968	GIQ87077.1	GIQ87077.1 hypothetical protein KIPB_009046 [Kipferlia bialata]
OG0001003	GIQ81406.1	GIQ81406.1 hypothetical protein KIPB_002359 [Kipferlia bialata]
OG0001003	GIQ84851.1	GIQ84851.1 hypothetical protein KIPB_006425 [Kipferlia bialata]
OG0001111	GCA65489.1	GCA65489.1 guanine nucleotide binding protein (G-protein), alpha subunit, partial [Kipferlia bialata]
OG0001111	GIQ89333.1	GIQ89333.1 guanine nucleotide binding protein (G-protein), alpha subunit, partial [Kipferlia bialata]
OG0001111	GIQ92948.1	GIQ92948.1 hypothetical protein KIPB_017044, partial [Kipferlia bialata]
OG0001657	GIQ87905.1	GIQ87905.1 cyclin PHO80-like protein, partial [Kipferlia bialata]
OG0002154	GIQ86240.1	GIQ86240.1 ADP-ribosylation/Crystallin J1, partial [Kipferlia bialata]
OG0002208	GIQ80212.1	GIQ80212.1 hypothetical protein KIPB_000973, partial [Kipferlia bialata]
OG0002208	GIQ81606.1	GIQ81606.1 hypothetical protein KIPB_002591, partial [Kipferlia bialata]
OG0002208	GIQ82014.1	GIQ82014.1 hypothetical protein KIPB_003078 [Kipferlia bialata]
OG0002208	GIQ83626.1	GIQ83626.1 hypothetical protein KIPB_004976, partial [Kipferlia bialata]
OG0002208	GIQ86582.1	GIQ86582.1 hypothetical protein KIPB_008462 [Kipferlia bialata]
OG0002586	GIQ90132.1	GIQ90132.1 hypothetical protein KIPB_012806, partial [Kipferlia bialata]
OG0002653	GCA64894.1	GCA64894.1 hypothetical protein KIPB_015678, partial [Kipferlia bialata]
OG0002653	GIQ87669.1	GIQ87669.1 hypothetical protein KIPB_009758 [Kipferlia bialata]
OG0002767	GCA63841.1	GCA63841.1 hypothetical protein KIPB_012161, partial [Kipferlia bialata]
OG0002767	GCA65407.1	GCA65407.1 hypothetical protein KIPB_017047, partial [Kipferlia bialata]
OG0002767	GIQ90668.1	GIQ90668.1 hypothetical protein KIPB_013547, partial [Kipferlia bialata]
OG0002767	GIQ92553.1	GIQ92553.1 hypothetical protein KIPB_016385, partial [Kipferlia bialata]
OG0002927	GCA64820.1	GCA64820.1 hypothetical protein KIPB_015468 [Kipferlia bialata]
OG0002927	GIQ89673.1	GIQ89673.1 hypothetical protein KIPB_012209, partial [Kipferlia bialata]
OG0002927	GIQ90587.1	GIQ90587.1 hypothetical protein KIPB_013432, partial [Kipferlia bialata]
OG0003142	GIQ82650.1	GIQ82650.1 protein of unknown function DUF1349 [Kipferlia bialata]
OG0003300	GIQ89703.1	GIQ89703.1 hypothetical protein KIPB_012247, partial [Kipferlia bialata]
OG0003302	GIQ84127.1	GIQ84127.1 hypothetical protein KIPB_005569, partial [Kipferlia bialata]
OG0003469	GIQ87165.1	GIQ87165.1 hypothetical protein KIPB_009152 [Kipferlia bialata]
OG0003472	GIQ85414.1	GIQ85414.1 kinesin-like protein [Kipferlia bialata]
OG0004199	GIQ81037.1	GIQ81037.1 oleate hydratase [Kipferlia bialata]
OG0004199	GIQ83628.1	GIQ83628.1 oleate hydratase [Kipferlia bialata]
OG0004327	GIQ83364.1	GIQ83364.1 hypothetical protein KIPB_004671 [Kipferlia bialata]
OG0004516	GIQ83716.1	GIQ83716.1 hypothetical protein KIPB_005074, partial [Kipferlia bialata]
OG0004715	GCA65175.1	GCA65175.1 kinesin-like protein, partial [Kipferlia bialata]
OG0004715	GIQ89150.1	GIQ89150.1 kinesin-like protein, partial [Kipferlia bialata]
OG0004935	GCA62250.1	GCA62250.1 ribonucleoside-triphosphate reductase activating, anaerobic [Kipferlia bialata]
OG0005119	GCA62491.1	GCA62491.1 hypothetical protein KIPB_003886 [Kipferlia bialata]
OG0005174	GIQ85401.1	GIQ85401.1 hypothetical protein KIPB_007055 [Kipferlia bialata]
OG0005266	GCA62257.1	GCA62257.1 hypothetical protein KIPB_002346 [Kipferlia bialata]
OG0005303	GIQ86212.1	GIQ86212.1 hypothetical protein KIPB_008022, partial [Kipferlia bialata]
OG0005448	GIQ80094.1	GIQ80094.1 hypothetical protein KIPB_000839 [Kipferlia bialata]
OG0005472	GIQ84417.1	GIQ84417.1 hypothetical protein KIPB_005902 [Kipferlia bialata]
OG0005601	GIQ84715.1	GIQ84715.1 deoxycytidine triphosphate deaminase, partial [Kipferlia bialata]
OG0005655	GIQ81730.1	GIQ81730.1 protein of unknown function DUF1295 [Kipferlia bialata]
OG0005715	GIQ85638.1	GIQ85638.1 peptidase C1A [Kipferlia bialata]
OG0005715	GIQ87222.1	GIQ87222.1 peptidase C1A, partial [Kipferlia bialata]
OG0005757	GIQ88251.1	GIQ88251.1 hypothetical protein KIPB_010457, partial [Kipferlia bialata]
OG0005891	GIQ84007.1	GIQ84007.1 hypothetical protein KIPB_005422, partial [Kipferlia bialata]
OG0005891	GIQ84234.1	GIQ84234.1 hypothetical protein KIPB_005687, partial [Kipferlia bialata]
OG0005891	GIQ86683.1	GIQ86683.1 hypothetical protein KIPB_008581, partial [Kipferlia bialata]
OG0005949	GCA64324.1	GCA64324.1 hypothetical protein KIPB_013932, partial [Kipferlia bialata]
OG0005949	GIQ83960.1	GIQ83960.1 glycyl radical enzyme activase, partial [Kipferlia bialata]
OG0006000	GCA63491.1	GCA63491.1 hypothetical protein KIPB_010257 [Kipferlia bialata]
OG0007003	GIQ89342.1	GIQ89342.1 dynein heavy chain 6, axonemal, partial [Kipferlia bialata]
OG0007080	GIQ88741.1	GIQ88741.1 peptidase C1A, partial [Kipferlia bialata]
OG0009901	GIQ82561.1	GIQ82561.1 DNA-directed RNA pol I, largest subunit, partial [Kipferlia bialata]
OG0009964	GIQ88564.1	GIQ88564.1 hypothetical protein KIPB_010843, partial [Kipferlia bialata]
