OG	id	desc
OG0002005	HIN_070710	HIN_070710 Methionine gamma-lyase
OG0002005	HIN_077888	HIN_077888 Methionine gamma-lyase
OG0002005	HIN_097837	HIN_097837 Methionine gamma-lyase
OG0002005	HIN_097961	HIN_097961 Methionine gamma-lyase
OG0002009	HIN_041600	HIN_041600 Rab-GTPase-TBC domain-containing protein
OG0002009	HIN_054512	HIN_054512 Rab-GTPase-TBC domain-containing protein
OG0002009	HIN_058869	HIN_058869 Rab-GTPase-TBC domain-containing protein
OG0002009	HIN_061146	HIN_061146 Rab-GTPase-TBC domain-containing protein
OG0002009	HIN_090124	HIN_090124 Rab-GTPase-TBC domain-containing protein
OG0002009	HIN_090160	HIN_090160 Rab-GTPase-TBC domain-containing protein
OG0002009	HIN_093805	HIN_093805 Rab-GTPase-TBC domain-containing protein
OG0002013	HIN_044081	HIN_044081 Pyridoxal-5'-phosphate-dependent protein
OG0002013	HIN_052449	HIN_052449 Pyridoxal-5'-phosphate-dependent protein
OG0002013	HIN_052451	HIN_052451 Pyridoxal-5'-phosphate-dependent protein
OG0002013	HIN_095697	HIN_095697 Pyridoxal-5'-phosphate-dependent protein
OG0002266	HIN_016094	HIN_016094 Amidohydrolase family protein
OG0002266	HIN_065712	HIN_065712 Amidohydrolase family protein
OG0002266	HIN_065713	HIN_065713 Amidohydrolase family protein
OG0002266	HIN_070924	HIN_070924 Amidohydrolase family protein
OG0002323	HIN_019673	HIN_019673 Clan MH, family M20, peptidase T-like metallopeptidase
OG0002323	HIN_019675	HIN_019675 Clan MH, family M20, peptidase T-like metallopeptidase
OG0002323	HIN_076900	HIN_076900 Clan MH, family M20, peptidase T-like metallopeptidase
OG0002323	HIN_076902	HIN_076902 Clan MH, family M20, peptidase T-like metallopeptidase
OG0002323	HIN_097175	HIN_097175 Clan MH, family M20, peptidase T-like metallopeptidase
OG0002323	HIN_100911	HIN_100911 Clan MH, family M20, peptidase T-like metallopeptidase
OG0002334	HIN_020826	HIN_020826 Amidohydrolase family protein
OG0002334	HIN_058536	HIN_058536 Amidohydrolase family protein
OG0002334	HIN_064692	HIN_064692 Amidohydrolase family protein
OG0002334	HIN_091211	HIN_091211 Amidohydrolase family protein
OG0002408	HIN_033832	HIN_033832 DNA polymerase
OG0002408	HIN_033835	HIN_033835 DNA helicase
OG0002408	HIN_034205	HIN_034205 DNA helicase
OG0002408	HIN_067940	HIN_067940 DNA helicase
OG0002408	HIN_067943	HIN_067943 Hypothetical protein
OG0002408	HIN_067945	HIN_067945 DNA polymerase
OG0002584	HIN_002947	HIN_002947 MIZ/SP-RING zinc finger domain-containing protein
OG0002584	HIN_002956	HIN_002956 MIZ/SP-RING zinc finger domain-containing protein
OG0002584	HIN_078665	HIN_078665 MIZ/SP-RING zinc finger domain-containing protein
OG0002584	HIN_080166	HIN_080166 MIZ/SP-RING zinc finger domain-containing protein
OG0002584	HIN_083321	HIN_083321 MIZ/SP-RING zinc finger domain-containing protein
OG0002744	HIN_014511	HIN_014511 Sulfide dehydrogenase
OG0002744	HIN_014513	HIN_014513 Dihydropyrimidine dehydrogenase
OG0002744	HIN_023643	HIN_023643 Dihydropyrimidine dehydrogenase
OG0002744	HIN_023644	HIN_023644 Sulfide dehydrogenase
OG0002744	HIN_081159	HIN_081159 Sulfide dehydrogenase
OG0002744	HIN_081160	HIN_081160 Dihydropyrimidine dehydrogenase
OG0002853	HIN_023914	HIN_023914 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2..1840 Trepomonas PC1 GDID01000167
OG0002853	HIN_030656	HIN_030656 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2..1840 Trepomonas PC1 GDID01000167
OG0002853	HIN_030663	HIN_030663 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2..1840 Trepomonas PC1 GDID01000167
OG0002853	HIN_067978	HIN_067978 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2..1840 Trepomonas PC1 GDID01000167
OG0002853	HIN_071038	HIN_071038 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2..1840 Trepomonas PC1 GDID01000167
OG0002853	HIN_074347	HIN_074347 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2..1840 Trepomonas PC1 GDID01000167
OG0002904	HIN_028364	HIN_028364 60S ribosomal protein
OG0002904	HIN_053053	HIN_053053 60S ribosomal protein
OG0002904	HIN_062198	HIN_062198 60S ribosomal protein
OG0002904	HIN_080819	HIN_080819 60S ribosomal protein
OG0002905	HIN_028367	HIN_028367 Cysteine synthase
OG0002905	HIN_053055	HIN_053055 Cysteine synthase
OG0002905	HIN_062196	HIN_062196 Cysteine synthase
OG0002905	HIN_080519	HIN_080519 Cysteine synthase A
OG0002905	HIN_080821	HIN_080821 Cysteine synthase
OG0003080	HIN_084458	HIN_084458 WD domain, G-beta repeat-containing protein
OG0003080	HIN_094096	HIN_094096 Small G-beta protein
OG0003152	HIN_000460	HIN_000460 RNA 2'-phosphotransferase, Tpt1 / KptA family protein
OG0003152	HIN_000462	HIN_000462 RNA 2'-phosphotransferase, Tpt1 / KptA family protein
OG0003152	HIN_076559	HIN_076559 RNA 2'-phosphotransferase, Tpt1 / KptA family protein
OG0003152	HIN_076562	HIN_076562 RNA 2'-phosphotransferase, Tpt1 / KptA family protein
OG0003152	HIN_078179	HIN_078179 RNA 2'-phosphotransferase, Tpt1 / KptA family protein
OG0003227	HIN_006050	HIN_006050 Arsenite methyltransferase
OG0003227	HIN_014265	HIN_014265 Arsenite methyltransferase
OG0003227	HIN_023892	HIN_023892 Arsenite methyltransferase
OG0003227	HIN_029925	HIN_029925 Arsenite methyltransferase
OG0003246	HIN_007760	HIN_007760 FYVE zinc finger domain-containing protein
OG0003246	HIN_038806	HIN_038806 FYVE zinc finger domain-containing protein
OG0003246	HIN_098410	HIN_098410 FYVE zinc finger domain-containing protein
OG0003246	HIN_100668	HIN_100668 FYVE zinc finger domain-containing protein
OG0003531	HIN_043326	HIN_043326 ADP-ribosylation factor
OG0003531	HIN_050677	HIN_050677 ADP-ribosylation factor
OG0003531	HIN_075686	HIN_075686 ADP-ribosylation factor
OG0003531	HIN_075688	HIN_075688 ADP-ribosylation factor
OG0003531	HIN_094175	HIN_094175 ADP-ribosylation factor
OG0003575	HIN_057032	HIN_057032 Glycerol 3-phosphate permease
OG0003575	HIN_066360	HIN_066360 Glycerol 3-phosphate permease
OG0003575	HIN_097889	HIN_097889 Glycerol 3-phosphate permease
OG0003735	HIN_003107	HIN_003107 Pseudouridine-5'-phosphate glycosidase
OG0003735	HIN_027089	HIN_027089 Pseudouridine-5'-phosphate glycosidase
OG0003735	HIN_027944	HIN_027944 Pseudouridine-5'-phosphate glycosidase
OG0003735	HIN_039091	HIN_039091 Pseudouridine-5'-phosphate glycosidase
OG0003803	HIN_007695	HIN_007695 Uridine nucleosidase
OG0003803	HIN_038716	HIN_038716 Inosine-uridine nucleoside N-ribohydrolase
OG0003803	HIN_090445	HIN_090445 Inosine-uridine nucleoside N-ribohydrolase
OG0003878	HIN_015319	HIN_015319 SH3 domain-containing protein
OG0003878	HIN_029546	HIN_029546 SH3 domain-containing protein
OG0003878	HIN_086018	HIN_086018 SH3 domain-containing protein
OG0003884	HIN_016195	HIN_016195 Ornithine transcarbamylase
OG0003884	HIN_040688	HIN_040688 Ornithine transcarbamylase
OG0003884	HIN_040695	HIN_040695 Ornithine transcarbamylase
OG0003884	HIN_094064	HIN_094064 Ornithine transcarbamylase
OG0003986	HIN_022637	HIN_022637 Kinesin-like protein
OG0003986	HIN_028558	HIN_028558 Kinesin-like protein
OG0003986	HIN_043048	HIN_043048 Kinesin-7
OG0003986	HIN_043561	HIN_043561 Kinesin-like protein
OG0004082	HIN_034316	HIN_034316 Conserved hypothetical protein
OG0004082	HIN_057128	HIN_057128 Conserved hypothetical protein
OG0004082	HIN_069951	HIN_069951 Conserved hypothetical protein
OG0004082	HIN_077915	HIN_077915 Conserved hypothetical protein
OG0004159	HIN_051198	HIN_051198 Xanthine dehydrogenase accessory factor
OG0004159	HIN_075134	HIN_075134 Xanthine dehydrogenase accessory factor
OG0004159	HIN_093009	HIN_093009 Xanthine dehydrogenase accessory factor
OG0004162	HIN_051815	HIN_051815 Sec1 family protein
OG0004162	HIN_063321	HIN_063321 Sec1 family protein
OG0004162	HIN_091596	HIN_091596 Sec1 family protein
OG0004341	HIN_001644	HIN_001644 Radical SAM domain protein
OG0004341	HIN_014999	HIN_014999 Radical SAM domain protein
OG0004588	HIN_019306	HIN_019306 Conserved hypothetical protein
OG0004588	HIN_053451	HIN_053451 Conserved hypothetical protein
OG0004588	HIN_067201	HIN_067201 Conserved hypothetical protein
OG0004615	HIN_021085	HIN_021085 Vacuolar sorting protein
OG0004615	HIN_032076	HIN_032076 Vacuolar sorting protein
OG0004615	HIN_059708	HIN_059708 Vacuolar sorting protein
OG0004633	HIN_022132	HIN_022132 Putative endonuclease V
OG0004633	HIN_069168	HIN_069168 Putative endonuclease V
OG0004633	HIN_074993	HIN_074993 Putative endonuclease V
OG0004648	HIN_023344	HIN_023344 Adaptor protein complex large chain subunit BetaA
OG0004648	HIN_038260	HIN_038260 Adaptor protein complex large chain subunit BetaA
OG0004648	HIN_050233	HIN_050233 Adaptor protein complex large chain subunit BetaA
OG0005172	HIN_002255	HIN_002255 Sulfide dehydrogenase
OG0005172	HIN_016025	HIN_016025 Sulfide dehydrogenase
OG0006079	HIN_100549	HIN_100549 Cytosolic heat shock protein 70
OG0000024	TPC1_10088	TPC1_10088 BPI-like protein
OG0000024	TPC1_10538	TPC1_10538 BPI-like protein
OG0000024	TPC1_12198	TPC1_12198 Conserved hypothetical protein
OG0000024	TPC1_13590	TPC1_13590 BPI-like protein
OG0000024	TPC1_14570	TPC1_14570 BPI-like protein
OG0000024	TPC1_15211	TPC1_15211 BPI-like protein
OG0000024	TPC1_16462	TPC1_16462 Conserved hypothetical protein
OG0000185	TPC1_10796	TPC1_10796 Hypothetical protein
OG0000185	TPC1_11456	TPC1_11456 Lysozyme family protein
OG0000185	TPC1_15273	TPC1_15273 Glycosyl hydrolase family 25 protein
OG0000185	TPC1_16048	TPC1_16048 Glycosyl hydrolase family 25 protein
OG0000185	TPC1_17007	TPC1_17007 Glycosyl hydrolase family 25 protein
OG0000185	TPC1_17362	TPC1_17362 Glycosyl hydrolase family 25 protein
OG0000185	TPC1_17693	TPC1_17693 Glycosyl hydrolase family 25 protein
OG0000257	TPC1_11174	TPC1_11174 Alpha amylase
OG0000257	TPC1_13336	TPC1_13336 Alpha amylase
OG0000257	TPC1_15170	TPC1_15170 Alpha amylase
OG0000257	TPC1_15330	TPC1_15330 Alpha amylase
OG0000257	TPC1_16718	TPC1_16718 Alpha amylase
OG0000257	TPC1_16995	TPC1_16995 Alpha amylase
OG0000257	TPC1_17161	TPC1_17161 Alpha amylase
OG0000333	TPC1_11137	TPC1_11137 Heat shock protein Hsp20
OG0000383	TPC1_10152	TPC1_10152 LPXTG-motif cell wall anchor domain
OG0000383	TPC1_10334	TPC1_10334 Regulator of chromosome condensation (RCC1) repeat-containing protein
OG0000383	TPC1_10534	TPC1_10534 LPXTG-motif cell wall anchor domain
OG0000383	TPC1_13584	TPC1_13584 Regulator of chromosome condensation (RCC1) repeat-containing protein
OG0000383	TPC1_15526	TPC1_15526 Regulator of chromosome condensation (RCC1) repeat-containing protein
OG0000383	TPC1_17734	TPC1_17734 Regulator of chromosome condensation (RCC1) repeat-containing protein
OG0000383	TPC1_30614	TPC1_30614 Hypothetical protein
OG0000500	TPC1_15985	TPC1_15985 Homeobox domain-containing protein
OG0000554	TPC1_14141	TPC1_14141 Calcium dependent protein kinase 34
OG0000554	TPC1_15136	TPC1_15136 EF-hand domain-containing protein
OG0000554	TPC1_15413	TPC1_15413 EF-hand domain pair-containing protein
OG0000554	TPC1_16287	TPC1_16287 Calmodulin
OG0000554	TPC1_17212	TPC1_17212 EF-hand domain pair-containing protein
OG0000613	TPC1_11078	TPC1_11078 Conserved hypothetical protein
OG0000613	TPC1_16784	TPC1_16784 Conserved hypothetical protein
OG0000626	TPC1_14102	TPC1_14102 Cln5-like protein 3
OG0000626	TPC1_17865	TPC1_17865 Hypothetical protein
OG0000852	TPC1_11874	TPC1_11874 Beta-amylase
OG0000852	TPC1_17217	TPC1_17217 Beta-amylase
OG0000998	TPC1_11964	TPC1_11964 Cell-death-related nuclease 7
OG0000998	TPC1_17853	TPC1_17853 Cell-death-related nuclease 7
OG0001001	TPC1_10071	TPC1_10071 Dihydropyrimidinase
OG0001001	TPC1_12142	TPC1_12142 Dihydropyrimidinase
OG0001274	TPC1_14897	TPC1_14897 Vacuolar sorting protein 9 (VPS9) domain-containing protein
OG0001274	TPC1_30554	TPC1_30554 Hypothetical protein
OG0001327	TPC1_14740	TPC1_14740 Adenosine deaminase
OG0001327	TPC1_15380	TPC1_15380 Adenosine deaminase
OG0001327	TPC1_15648	TPC1_15648 Adenosine deaminase
OG0001401	TPC1_13501	TPC1_13501 Xanthine dehydrogenase
OG0001520	TPC1_11615	TPC1_11615 Xanthine dehydrogenase, molybdopterin binding subunit
OG0001520	TPC1_13076	TPC1_13076 Xanthine dehydrogenase
OG0001520	TPC1_14076	TPC1_14076 FAD binding domain in molybdopterin dehydrogenase-containing protein
OG0001520	TPC1_20113	TPC1_20113 CO dehydrogenase flavoprotein C-terminal domai domain-containing protein
OG0001585	TPC1_15923	TPC1_15923 Phosphatidylinositol-4-phosphate 5-kinase
OG0001623	TPC1_15943	TPC1_15943 G-protein alpha subunit
OG0002005	TPC1_13001	TPC1_13001 Methionine gamma-lyase
OG0002005	TPC1_16747	TPC1_16747 Methionine gamma-lyase
OG0002009	TPC1_16664	TPC1_16664 Rab-GTPase-TBC domain-containing protein
OG0002013	TPC1_10745	TPC1_10745 Pyridoxal-phosphate dependent enzyme family protein
OG0002013	TPC1_15634	TPC1_15634 Pyridoxal-5'-phosphate-dependent protein beta subunit
OG0002013	TPC1_15967	TPC1_15967 Putative cysteine synthase
OG0002266	TPC1_12584	TPC1_12584 Amidohydrolase family protein
OG0002266	TPC1_13242	TPC1_13242 Amidohydrolase family protein
OG0002323	TPC1_10785	TPC1_10785 Clan MH, family M20, peptidase T-like metallopeptidase
OG0002334	TPC1_15193	TPC1_15193 Amidohydrolase family protein
OG0002408	TPC1_11413	TPC1_11413 DNA polymerase
OG0002584	TPC1_16447	TPC1_16447 MIZ/SP-RING zinc finger domain-containing protein
OG0002744	TPC1_10712	TPC1_10712 Dihydropyrimidine dehydrogenase
OG0002853	TPC1_10233	TPC1_10233 Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OG0002904	TPC1_15415	TPC1_15415 60S ribosomal protein L6
OG0002905	TPC1_15867	TPC1_15867 Threonine synthase
OG0003080	TPC1_14930	TPC1_14930 Small G-beta protein GPB
OG0003080	TPC1_15474	TPC1_15474 G-protein beta subunit
OG0003080	TPC1_16307	TPC1_16307 WD domain, G-beta repeat-containing protein
OG0003152	TPC1_14196	TPC1_14196 RNA 2'-phosphotransferase, Tpt1 / KptA family protein
OG0003227	TPC1_13703	TPC1_13703 Methyltransferase domain-containing protein
OG0003227	TPC1_17639	TPC1_17639 Methyltransferase domain-containing protein
OG0003246	TPC1_13680	TPC1_13680 FYVE zinc finger domain-containing protein
OG0003531	TPC1_12412	TPC1_12412 ADP-ribosylation factor
OG0003575	TPC1_13249	TPC1_13249 Glycerol 3-phosphate permease
OG0003575	TPC1_15503	TPC1_15503 Major Facilitator Superfamily protein
OG0003575	TPC1_16011	TPC1_16011 Glycerol 3-phosphate permease
OG0003735	TPC1_10098	TPC1_10098 Pseudouridine-5'-phosphate glycosidase
OG0003803	TPC1_12743	TPC1_12743 Inosine-uridine preferring nucleoside hydrolase family protein
OG0003878	TPC1_10189	TPC1_10189 SH3 domain-containing protein
OG0003884	TPC1_16913	TPC1_16913 Ornithine transcarbamylase
OG0003986	TPC1_12293	TPC1_12293 MCAK-like kinesin, putative
OG0004082	TPC1_11740	TPC1_11740 Hypothetical protein
OG0004159	TPC1_12876	TPC1_12876 Xanthine dehydrogenase accessory factor
OG0004162	TPC1_15478	TPC1_15478 Sec1 family protein
OG0004341	TPC1_15958	TPC1_15958 Radical SAM domain protein
OG0004588	TPC1_12276	TPC1_12276 Conserved hypothetical protein
OG0004615	TPC1_20003	TPC1_20003 Vacuolar sorting protein 9 (VPS9) domain-containing protein
OG0004633	TPC1_10096	TPC1_10096 Putative endonuclease V
OG0004648	TPC1_16494	TPC1_16494 Adaptin N terminal region-containing protein
OG0005172	TPC1_16918	TPC1_16918 Dihydropyrimidine dehydrogenase
OG0006079	TPC1_14911	TPC1_14911 Heat shock protein 70
OG0006079	TPC1_16271	TPC1_16271 Heat shock protein 70
OG0000024	KAG9395384.1	KAG9395384.1 LBP / BPI / CETP family N-terminal domain [Carpediemonas membranifera]
OG0000024	KAG9396484.1	KAG9396484.1 LBP / BPI / CETP family, N-terminal domain [Carpediemonas membranifera]
OG0000185	KAG9391077.1	KAG9391077.1 Glycoside hydrolase, family 25 [Carpediemonas membranifera]
OG0000185	KAG9391127.1	KAG9391127.1 Glycoside hydrolase, family 25 [Carpediemonas membranifera]
OG0000257	KAG9392343.1	KAG9392343.1 alpha-amylase [Carpediemonas membranifera]
OG0000333	KAG9391021.1	KAG9391021.1 Hsp20/alpha crystallin family [Carpediemonas membranifera]
OG0000333	KAG9391552.1	KAG9391552.1 Hsp20/alpha crystallin family [Carpediemonas membranifera]
OG0000333	KAG9391555.1	KAG9391555.1 Hsp20/alpha crystallin family protein [Carpediemonas membranifera]
OG0000383	KAG9389717.1	KAG9389717.1 regulator of chromosome condensation (RCC1) repeat family protein [Carpediemonas membranifera]
OG0000383	KAG9393432.1	KAG9393432.1 BTK-BINDING PROTEIN-RELATED [Carpediemonas membranifera]
OG0000383	KAG9396046.1	KAG9396046.1 Regulator of chromosome condensation (RCC1) repeat [Carpediemonas membranifera]
OG0000383	KAG9397438.1	KAG9397438.1 Regulator of chromosome condensation (RCC1) repeat [Carpediemonas membranifera]
OG0000500	KAG9389457.1	KAG9389457.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9390174.1	KAG9390174.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9391132.1	KAG9391132.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9392541.1	KAG9392541.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9392699.1	KAG9392699.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9392835.1	KAG9392835.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9393613.1	KAG9393613.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9393710.1	KAG9393710.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9393851.1	KAG9393851.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9394160.1	KAG9394160.1 hypothetical protein J8273_4262 [Carpediemonas membranifera]
OG0000500	KAG9395852.1	KAG9395852.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9396156.1	KAG9396156.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9396187.1	KAG9396187.1 homeobox-leucine zipper/HDG1-like protein [Carpediemonas membranifera]
OG0000500	KAG9396280.1	KAG9396280.1 Protein of unknown function DUF4464 [Carpediemonas membranifera]
OG0000500	KAG9396756.1	KAG9396756.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9397092.1	KAG9397092.1 Homeobox domain [Carpediemonas membranifera]
OG0000500	KAG9397216.1	KAG9397216.1 Homeobox domain [Carpediemonas membranifera]
OG0000554	KAG9396017.1	KAG9396017.1 Calmodulin-like protein [Carpediemonas membranifera]
OG0000613	KAG9389650.1	KAG9389650.1 Conserved hypothetical protein CHP02452 [Carpediemonas membranifera]
OG0000626	KAG9393915.1	KAG9393915.1 Ceroid-lipofuscinosis neuronal protein 5 [Carpediemonas membranifera]
OG0000852	KAG9395352.1	KAG9395352.1 Glycoside hydrolase family 14 [Carpediemonas membranifera]
OG0000852	KAG9397097.1	KAG9397097.1 Glycoside hydrolase family 14 [Carpediemonas membranifera]
OG0000998	KAG9396190.1	KAG9396190.1 Deoxyribonuclease II [Carpediemonas membranifera]
OG0000998	KAG9397515.1	KAG9397515.1 Deoxyribonuclease II [Carpediemonas membranifera]
OG0001001	KAG9393867.1	KAG9393867.1 Hydantoinase/dihydropyrimidinase [Carpediemonas membranifera]
OG0001274	KAG9390189.1	KAG9390189.1 Vacuolar sorting protein 9 (VPS9) domain [Carpediemonas membranifera]
OG0001274	KAG9393963.1	KAG9393963.1 vacuolar sorting protein 9 domain-containing protein [Carpediemonas membranifera]
OG0001327	KAG9393060.1	KAG9393060.1 Adenosine/adenine deaminase [Carpediemonas membranifera]
OG0001327	KAG9394504.1	KAG9394504.1 Adenosine/adenine deaminase [Carpediemonas membranifera]
OG0001401	KAG9392711.1	KAG9392711.1 Xanthine dehydrogenase [Carpediemonas membranifera]
OG0001520	KAG9389707.1	KAG9389707.1 Aldehyde oxidase/xanthine dehydrogenase [Carpediemonas membranifera]
OG0001585	KAG9395012.1	KAG9395012.1 MORN repeat [Carpediemonas membranifera]
OG0001623	KAG9391275.1	KAG9391275.1 guanine nucleotide-binding protein alpha-1 subunit [Carpediemonas membranifera]
OG0001623	KAG9396831.1	KAG9396831.1 hypothetical protein J8273_1874 [Carpediemonas membranifera]
OG0002005	KAG9396393.1	KAG9396393.1 Methionine gamma lyase [Carpediemonas membranifera]
OG0002009	KAG9395483.1	KAG9395483.1 Rab-GTPase-TBC domain [Carpediemonas membranifera]
OG0002013	KAG9389702.1	KAG9389702.1 Pyridoxal-phosphate dependent enzyme [Carpediemonas membranifera]
OG0002013	KAG9395531.1	KAG9395531.1 Pyridoxal-phosphate dependent enzyme [Carpediemonas membranifera]
OG0002266	KAG9393973.1	KAG9393973.1 Atrazine chlorohydrolase [Carpediemonas membranifera]
OG0002323	KAG9394603.1	KAG9394603.1 peptidase M20 [Carpediemonas membranifera]
OG0002323	KAG9397131.1	KAG9397131.1 Clan MH family M20 peptidase T-like metallopeptidase [Carpediemonas membranifera]
OG0002334	KAG9396130.1	KAG9396130.1 putative selenium metabolism protein SsnA [Carpediemonas membranifera]
OG0002408	KAG9397656.1	KAG9397656.1 DNA polymerase A [Carpediemonas membranifera]
OG0002584	KAG9393438.1	KAG9393438.1 hypothetical protein J8273_3577 [Carpediemonas membranifera]
OG0002744	KAG9391206.1	KAG9391206.1 Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster [Carpediemonas membranifera]
OG0002853	KAG9392142.1	KAG9392142.1 SIS domain [Carpediemonas membranifera]
OG0002904	KAG9390768.1	KAG9390768.1 60S ribosomal protein L6E [Carpediemonas membranifera]
OG0002904	KAG9396387.1	KAG9396387.1 60S ribosomal protein L6E [Carpediemonas membranifera]
OG0002904	KAG9397635.1	KAG9397635.1 60S ribosomal protein L6E [Carpediemonas membranifera]
OG0002905	KAG9389799.1	KAG9389799.1 Threonine synthase [Carpediemonas membranifera]
OG0002905	KAG9393415.1	KAG9393415.1 Threonine synthase [Carpediemonas membranifera]
OG0003080	KAG9392587.1	KAG9392587.1 Guanine nucleotide-binding protein, beta subunit [Carpediemonas membranifera]
OG0003080	KAG9396447.1	KAG9396447.1 Guanine nucleotide-binding protein, beta subunit [Carpediemonas membranifera]
OG0003152	KAG9391734.1	KAG9391734.1 RNA 2'-phosphotransferase [Carpediemonas membranifera]
OG0003227	KAG9395106.1	KAG9395106.1 Methyltransferase domain [Carpediemonas membranifera]
OG0003246	KAG9392689.1	KAG9392689.1 RhoGEF domain [Carpediemonas membranifera]
OG0003531	KAG9397491.1	KAG9397491.1 Small GTPase superfamily, ARF/SAR type [Carpediemonas membranifera]
OG0003575	KAG9395939.1	KAG9395939.1 Major facilitator superfamily [Carpediemonas membranifera]
OG0003735	KAG9389460.1	KAG9389460.1 Pseudouridine-5'-phosphate glycosidase [Carpediemonas membranifera]
OG0003803	KAG9391918.1	KAG9391918.1 Inosine-uridine preferring nucleoside hydrolase [Carpediemonas membranifera]
OG0003803	KAG9395083.1	KAG9395083.1 Inosine-uridine preferring nucleoside hydrolase [Carpediemonas membranifera]
OG0003878	KAG9390375.1	KAG9390375.1 SH3 domain [Carpediemonas membranifera]
OG0003884	KAG9390365.1	KAG9390365.1 knotted carbamoyltransferase YgeW [Carpediemonas membranifera]
OG0003986	KAG9390526.1	KAG9390526.1 Kinesin motor domain [Carpediemonas membranifera]
OG0004082	KAG9397185.1	KAG9397185.1 hypothetical protein J8273_1094 [Carpediemonas membranifera]
OG0004159	KAG9389712.1	KAG9389712.1 XdhC Rossmann domain [Carpediemonas membranifera]
OG0004159	KAG9392668.1	KAG9392668.1 XdhC Rossmann domain [Carpediemonas membranifera]
OG0004162	KAG9396933.1	KAG9396933.1 Sec1-like protein [Carpediemonas membranifera]
OG0004341	KAG9397038.1	KAG9397038.1 4Fe-4S single cluster domain [Carpediemonas membranifera]
OG0004588	KAG9394448.1	KAG9394448.1 Protein of unknown function DUF2419 [Carpediemonas membranifera]
OG0004615	KAG9394656.1	KAG9394656.1 Vacuolar sorting protein 9 (VPS9) domain [Carpediemonas membranifera]
OG0004633	KAG9390648.1	KAG9390648.1 Endonuclease V [Carpediemonas membranifera]
OG0004648	KAG9391595.1	KAG9391595.1 Adaptor Protein Complex 3 subunit, beta (AP3B) [Carpediemonas membranifera]
OG0005172	KAG9389819.1	KAG9389819.1 dihydropyrimidine dehydrogenase [Carpediemonas membranifera]
OG0006079	KAG9390978.1	KAG9390978.1 Heat shock protein 70 family [Carpediemonas membranifera]
OG0000024	GCA62770.1	GCA62770.1 hypothetical protein KIPB_005712, partial [Kipferlia bialata]
OG0000024	GCA63431.1	GCA63431.1 hypothetical protein KIPB_009902 [Kipferlia bialata]
OG0000024	GCA64327.1	GCA64327.1 hypothetical protein KIPB_013950, partial [Kipferlia bialata]
OG0000024	GIQ79907.1	GIQ79907.1 hypothetical protein KIPB_000614 [Kipferlia bialata]
OG0000024	GIQ79998.1	GIQ79998.1 hypothetical protein KIPB_000718 [Kipferlia bialata]
OG0000024	GIQ80216.1	GIQ80216.1 hypothetical protein KIPB_000977 [Kipferlia bialata]
OG0000024	GIQ80951.1	GIQ80951.1 hypothetical protein KIPB_001834 [Kipferlia bialata]
OG0000024	GIQ81006.1	GIQ81006.1 hypothetical protein KIPB_001898 [Kipferlia bialata]
OG0000024	GIQ81549.1	GIQ81549.1 hypothetical protein KIPB_002524 [Kipferlia bialata]
OG0000024	GIQ81796.1	GIQ81796.1 hypothetical protein KIPB_002815 [Kipferlia bialata]
OG0000024	GIQ81993.1	GIQ81993.1 hypothetical protein KIPB_003052 [Kipferlia bialata]
OG0000024	GIQ82485.1	GIQ82485.1 hypothetical protein KIPB_003635, partial [Kipferlia bialata]
OG0000024	GIQ82596.1	GIQ82596.1 hypothetical protein KIPB_003760 [Kipferlia bialata]
OG0000024	GIQ82912.1	GIQ82912.1 hypothetical protein KIPB_004137 [Kipferlia bialata]
OG0000024	GIQ82913.1	GIQ82913.1 hypothetical protein KIPB_004138 [Kipferlia bialata]
OG0000024	GIQ83401.1	GIQ83401.1 hypothetical protein KIPB_004715, partial [Kipferlia bialata]
OG0000024	GIQ83722.1	GIQ83722.1 hypothetical protein KIPB_005082 [Kipferlia bialata]
OG0000024	GIQ84391.1	GIQ84391.1 hypothetical protein KIPB_005875, partial [Kipferlia bialata]
OG0000024	GIQ84484.1	GIQ84484.1 hypothetical protein KIPB_005981, partial [Kipferlia bialata]
OG0000024	GIQ84837.1	GIQ84837.1 hypothetical protein KIPB_006408 [Kipferlia bialata]
